,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000008,South East,E06000037,West Berkshire,E06000037,West Berkshire," 10,343 "," 7,697 "," 9,905 "," 11,896 "," 11,255 "," 9,553 "," 8,228 "," 8,422 "," 6,224 "," 7,920 ",," 3,911 "," 1,312 "," 1,770 "," 2,420 "," 3,095 "," 3,924 "," 6,446 "," 8,190 "," 6,106 "," 7,709 ",," 136,326 "
,E12000008,South East,E10000025,Oxfordshire,E07000181,West Oxfordshire," 7,286 "," 5,262 "," 6,413 "," 7,863 "," 8,083 "," 6,938 "," 5,987 "," 6,353 "," 4,922 "," 6,866 ",," 3,688 "," 1,202 "," 1,591 "," 2,178 "," 2,776 "," 3,217 "," 5,218 "," 6,188 "," 4,844 "," 6,748 ",," 103,623 "
,E12000008,South East,E10000014,Hampshire,E07000094,Winchester," 10,585 "," 6,728 "," 7,669 "," 8,450 "," 8,595 "," 7,407 "," 6,351 "," 6,771 "," 5,225 "," 7,613 ",," 4,885 "," 1,601 "," 1,916 "," 2,290 "," 2,706 "," 3,094 "," 5,829 "," 6,578 "," 5,134 "," 7,439 ",," 116,866 "
,E12000008,South East,E06000040,Windsor and Maidenhead,E06000040,Windsor and Maidenhead," 10,656 "," 9,320 "," 10,081 "," 10,767 "," 10,128 "," 8,387 "," 6,927 "," 7,053 "," 5,413 "," 7,970 ",," 3,945 "," 1,696 "," 2,124 "," 2,681 "," 3,394 "," 4,385 "," 6,324 "," 6,771 "," 5,261 "," 7,381 ",," 130,664 "
,E12000008,South East,E10000030,Surrey,E07000217,Woking," 7,071 "," 5,329 "," 6,352 "," 6,605 "," 6,294 "," 5,200 "," 4,331 "," 4,312 "," 3,151 "," 4,853 ",," 3,099 "," 1,282 "," 1,388 "," 2,103 "," 2,278 "," 2,953 "," 3,893 "," 4,134 "," 3,061 "," 4,559 ",," 82,248 "
,E12000008,South East,E06000041,Wokingham,E06000041,Wokingham," 12,686 "," 10,631 "," 11,793 "," 11,775 "," 11,349 "," 9,435 "," 7,607 "," 7,915 "," 5,999 "," 8,335 ",," 4,411 "," 1,758 "," 2,244 "," 2,648 "," 3,444 "," 3,799 "," 6,205 "," 7,651 "," 5,870 "," 8,062 ",," 143,617 "
,E12000008,South East,E10000032,West Sussex,E07000229,Worthing," 8,908 "," 5,288 "," 6,221 "," 7,484 "," 7,408 "," 6,285 "," 5,550 "," 6,379 "," 4,730 "," 7,382 ",," 5,590 "," 1,991 "," 2,528 "," 3,862 "," 3,559 "," 3,905 "," 4,726 "," 6,176 "," 4,580 "," 7,137 ",," 109,689 "
,E12000009,South West,E06000022,Bath and North East Somerset,E06000022,Bath and North East Somerset," 13,641 "," 8,104 "," 10,135 "," 11,974 "," 11,977 "," 10,323 "," 9,156 "," 9,660 "," 7,273 "," 10,624 ",," 7,391 "," 2,123 "," 2,789 "," 3,807 "," 4,214 "," 5,119 "," 8,565 "," 9,426 "," 7,155 "," 10,352 ",," 163,808 "
,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",E06000058,"Bournemouth, Christchurch and Poole"," 34,106 "," 19,995 "," 21,418 "," 24,294 "," 24,596 "," 21,879 "," 19,911 "," 21,796 "," 16,626 "," 25,173 ",," 15,202 "," 5,376 "," 6,355 "," 8,515 "," 10,484 "," 11,588 "," 18,252 "," 21,083 "," 16,133 "," 24,274 ",," 367,056 "
,E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of"," 45,155 "," 22,087 "," 22,658 "," 23,901 "," 23,200 "," 19,248 "," 16,327 "," 15,511 "," 11,055 "," 15,969 ",," 21,784 "," 5,805 "," 6,150 "," 7,097 "," 8,459 "," 9,808 "," 14,527 "," 14,823 "," 10,700 "," 15,443 ",," 329,707 "
,E12000009,South West,E10000013,Gloucestershire,E07000078,Cheltenham," 8,327 "," 6,103 "," 6,543 "," 7,403 "," 7,706 "," 6,456 "," 5,483 "," 5,689 "," 4,397 "," 6,845 ",," 5,249 "," 1,609 "," 1,931 "," 2,348 "," 3,008 "," 3,506 "," 5,242 "," 5,538 "," 4,316 "," 6,671 ",," 104,370 "
,E12000009,South West,E06000052,Cornwall,E06000052,Cornwall," 38,539 "," 24,013 "," 29,309 "," 37,294 "," 40,130 "," 38,052 "," 35,855 "," 39,065 "," 28,755 "," 35,583 ",," 19,893 "," 6,646 "," 8,802 "," 12,830 "," 15,275 "," 20,197 "," 32,050 "," 38,064 "," 28,151 "," 34,664 ",," 563,167 "
,E12000009,South West,E10000013,Gloucestershire,E07000079,Cotswold," 6,040 "," 3,682 "," 5,315 "," 6,469 "," 7,070 "," 6,294 "," 5,857 "," 6,147 "," 4,751 "," 6,395 ",," 2,008 ", 704 ," 1,006 "," 1,956 "," 2,341 "," 2,440 "," 5,499 "," 5,962 "," 4,614 "," 6,134 ",," 90,684 "
,E12000009,South West,E06000059,Dorset,E06000059,Dorset," 26,315 "," 15,331 "," 19,400 "," 25,040 "," 27,978 "," 27,404 "," 26,111 "," 29,638 "," 22,460 "," 31,172 ",," 12,595 "," 4,096 "," 5,461 "," 7,682 "," 10,102 "," 11,834 "," 22,235 "," 28,824 "," 21,987 "," 30,237 ",," 405,902 "
,E12000009,South West,E10000008,Devon,E07000040,East Devon," 8,892 "," 6,036 "," 7,513 "," 9,689 "," 10,256 "," 9,844 "," 9,979 "," 11,585 "," 9,187 "," 13,159 ",," 4,960 "," 1,626 "," 2,209 "," 3,289 "," 3,751 "," 4,228 "," 9,002 "," 11,309 "," 9,039 "," 12,643 ",," 158,196 "
,E12000009,South West,E10000008,Devon,E07000041,Exeter," 12,057 "," 5,924 "," 6,234 "," 7,254 "," 6,944 "," 5,969 "," 5,322 "," 5,518 "," 4,129 "," 6,175 ",," 6,396 "," 1,674 "," 1,882 "," 2,586 "," 2,795 "," 2,793 "," 4,297 "," 5,322 "," 4,025 "," 5,997 ",," 103,293 "
,E12000009,South West,E10000013,Gloucestershire,E07000080,Forest of Dean," 4,883 "," 2,836 "," 4,138 "," 5,623 "," 6,181 "," 5,536 "," 5,079 "," 5,327 "," 3,946 "," 4,844 ",," 2,518 ", 770 ," 1,021 "," 1,406 "," 1,683 "," 1,842 "," 4,327 "," 5,040 "," 3,809 "," 4,609 ",," 75,418 "
,E12000009,South West,E10000013,Gloucestershire,E07000081,Gloucester," 11,853 "," 6,352 "," 7,005 "," 8,417 "," 8,395 "," 7,120 "," 5,702 "," 5,587 "," 4,369 "," 5,781 ",," 5,738 "," 1,858 "," 2,246 "," 3,067 "," 3,861 "," 4,105 "," 5,292 "," 5,383 "," 4,260 "," 5,606 ",," 111,997 "
,E12000009,South West,E06000053,Isles of Scilly,E06000053,Isles of Scilly, 378 , 124 , 104 , 145 , 159 , 129 , 118 , 141 , 124 , 162 ,, 84 , 48 , 38 , 116 , 129 , 111 , 115 , 138 , 124 , 161 ,," 2,648 "
,E12000009,South West,E10000027,Somerset,E07000187,Mendip," 8,671 "," 4,989 "," 6,289 "," 8,184 "," 8,272 "," 7,425 "," 6,875 "," 7,348 "," 5,351 "," 7,162 ",," 4,370 "," 1,572 "," 2,066 "," 3,403 "," 3,554 "," 4,686 "," 6,224 "," 7,197 "," 5,268 "," 7,008 ",," 115,914 "
,E12000009,South West,E10000008,Devon,E07000042,Mid Devon," 5,344 "," 3,648 "," 4,437 "," 5,782 "," 6,024 "," 5,353 "," 5,027 "," 5,288 "," 3,963 "," 5,123 ",," 2,495 ", 805 ," 1,040 "," 1,473 "," 1,781 "," 1,798 "," 3,693 "," 5,086 "," 3,855 "," 4,944 ",," 76,959 "
,E12000009,South West,E10000008,Devon,E07000043,North Devon," 5,759 "," 4,116 "," 5,109 "," 6,765 "," 7,356 "," 6,862 "," 6,112 "," 6,760 "," 5,216 "," 6,782 ",," 3,838 "," 1,330 "," 1,704 "," 2,312 "," 2,720 "," 3,299 "," 4,769 "," 6,552 "," 5,137 "," 6,671 ",," 99,169 "
,E12000009,South West,E06000024,North Somerset,E06000024,North Somerset," 16,205 "," 10,440 "," 12,664 "," 14,562 "," 14,974 "," 12,914 "," 12,190 "," 13,617 "," 10,576 "," 14,367 ",," 6,774 "," 2,416 "," 3,416 "," 4,481 "," 5,415 "," 6,600 "," 10,935 "," 13,160 "," 10,376 "," 13,925 ",," 210,007 "
,E12000009,South West,E06000026,Plymouth,E06000026,Plymouth," 25,750 "," 12,281 "," 13,757 "," 16,312 "," 16,324 "," 14,231 "," 12,389 "," 12,773 "," 9,568 "," 12,817 ",," 12,687 "," 3,160 "," 3,668 "," 4,686 "," 5,205 "," 6,012 "," 11,052 "," 12,366 "," 9,305 "," 12,379 ",," 226,722 "
,E12000009,South West,E10000027,Somerset,E07000188,Sedgemoor," 8,061 "," 4,983 "," 6,410 "," 8,610 "," 9,083 "," 7,893 "," 7,360 "," 8,083 "," 5,933 "," 7,725 ",," 4,167 "," 1,292 "," 1,763 "," 2,752 "," 3,429 "," 3,884 "," 5,916 "," 7,726 "," 5,779 "," 7,444 ",," 118,293 "
,E12000009,South West,E10000027,Somerset,E07000246,Somerset West and Taunton," 12,661 "," 6,591 "," 7,979 "," 10,247 "," 10,940 "," 10,266 "," 9,753 "," 10,361 "," 8,003 "," 11,185 ",," 7,782 "," 2,331 "," 2,980 "," 4,237 "," 4,871 "," 6,037 "," 8,577 "," 10,080 "," 7,867 "," 10,962 ",," 163,710 "
,E12000009,South West,E06000025,South Gloucestershire,E06000025,South Gloucestershire," 22,398 "," 13,890 "," 15,981 "," 19,281 "," 19,043 "," 15,471 "," 13,194 "," 13,840 "," 11,201 "," 15,034 ",," 10,825 "," 3,363 "," 3,863 "," 5,331 "," 6,730 "," 7,451 "," 12,260 "," 13,529 "," 10,997 "," 14,626 ",," 248,308 "
,E12000009,South West,E10000008,Devon,E07000044,South Hams," 5,083 "," 3,549 "," 4,399 "," 5,932 "," 6,797 "," 6,611 "," 6,177 "," 6,737 "," 4,911 "," 6,252 ",," 2,505 ", 855 ," 1,087 "," 1,604 "," 2,149 "," 2,753 "," 5,262 "," 6,519 "," 4,812 "," 6,125 ",," 90,119 "
,E12000009,South West,E10000027,Somerset,E07000189,South Somerset," 13,510 "," 7,270 "," 8,919 "," 11,372 "," 12,116 "," 11,142 "," 10,647 "," 11,833 "," 8,803 "," 11,461 ",," 6,475 "," 2,087 "," 2,721 "," 4,098 "," 5,131 "," 6,285 "," 9,707 "," 11,554 "," 8,647 "," 11,179 ",," 174,957 "
,E12000009,South West,E10000013,Gloucestershire,E07000082,Stroud," 6,944 "," 5,769 "," 7,423 "," 8,845 "," 8,874 "," 8,140 "," 7,153 "," 7,566 "," 5,474 "," 7,318 ",," 3,396 "," 1,220 "," 1,803 "," 2,530 "," 3,005 "," 3,702 "," 6,730 "," 7,418 "," 5,401 "," 7,209 ",," 115,920 "
,E12000009,South West,E06000030,Swindon,E06000030,Swindon," 14,582 "," 9,321 "," 13,242 "," 15,423 "," 14,917 "," 12,442 "," 10,141 "," 9,554 "," 6,812 "," 9,438 ",," 8,318 "," 2,985 "," 3,771 "," 4,699 "," 5,229 "," 6,114 "," 9,203 "," 9,297 "," 6,662 "," 9,029 ",," 181,179 "
,E12000009,South West,E10000008,Devon,E07000045,Teignbridge," 8,843 "," 5,872 "," 7,083 "," 9,275 "," 10,294 "," 9,416 "," 9,046 "," 9,673 "," 7,365 "," 9,541 ",," 4,799 "," 1,590 "," 1,980 "," 2,699 "," 3,578 "," 3,807 "," 7,252 "," 9,373 "," 7,192 "," 9,077 ",," 137,755 "
,E12000009,South West,E10000013,Gloucestershire,E07000083,Tewkesbury," 7,261 "," 4,973 "," 5,453 "," 6,398 "," 6,748 "," 5,807 "," 5,375 "," 5,586 "," 4,292 "," 5,720 ",," 3,649 "," 1,169 "," 1,412 "," 1,895 "," 2,395 "," 3,539 "," 5,210 "," 5,466 "," 4,205 "," 5,584 ",," 92,137 "
,E12000009,South West,E06000027,Torbay,E06000027,Torbay," 9,762 "," 5,670 "," 7,036 "," 9,204 "," 9,955 "," 9,195 "," 8,700 "," 9,553 "," 7,297 "," 9,933 ",," 5,937 "," 2,063 "," 2,686 "," 3,752 "," 4,372 "," 4,565 "," 5,682 "," 9,036 "," 6,987 "," 9,238 ",," 140,623 "
,E12000009,South West,E10000008,Devon,E07000046,Torridge," 3,874 "," 2,508 "," 3,342 "," 4,702 "," 5,170 "," 5,169 "," 4,871 "," 5,315 "," 3,887 "," 4,704 ",," 2,390 ", 767 , 973 ," 1,449 "," 1,766 "," 2,072 "," 3,406 "," 5,065 "," 3,795 "," 4,603 ",," 69,828 "
,E12000009,South West,E10000008,Devon,E07000047,West Devon," 3,773 "," 2,271 "," 2,910 "," 3,901 "," 4,547 "," 4,244 "," 3,973 "," 4,308 "," 3,265 "," 4,156 ",," 2,097 ", 756 , 996 ," 1,490 "," 1,953 "," 2,574 "," 3,599 "," 4,219 "," 3,197 "," 4,076 ",," 62,305 "
,E12000009,South West,E06000054,Wiltshire,E06000054,Wiltshire," 31,947 "," 21,297 "," 28,132 "," 35,147 "," 36,151 "," 31,545 "," 27,858 "," 29,304 "," 22,058 "," 29,649 ",," 17,180 "," 5,672 "," 7,716 "," 10,451 "," 12,683 "," 16,066 "," 24,327 "," 28,591 "," 21,615 "," 29,052 ",," 466,441 "
,E12000005,West Midlands,E08000025,Birmingham,E08000025,Birmingham," 94,427 "," 46,760 "," 49,589 "," 56,614 "," 53,133 "," 46,498 "," 38,876 "," 35,262 "," 26,524 "," 38,954 ",," 38,881 "," 13,210 "," 15,337 "," 20,269 "," 23,340 "," 27,263 "," 33,018 "," 32,994 "," 25,112 "," 36,351 ",," 752,412 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000234,Bromsgrove," 9,149 "," 5,066 "," 6,062 "," 7,047 "," 7,004 "," 6,050 "," 5,549 "," 5,675 "," 4,551 "," 6,350 ",," 3,467 "," 1,358 "," 1,649 "," 2,161 "," 2,551 "," 2,876 "," 5,158 "," 5,561 "," 4,455 "," 6,187 ",," 97,926 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000192,Cannock Chase," 8,460 "," 4,676 "," 5,820 "," 7,288 "," 7,135 "," 5,885 "," 5,144 "," 5,225 "," 3,946 "," 4,705 ",," 4,030 "," 1,255 "," 1,575 "," 2,130 "," 2,536 "," 3,178 "," 4,744 "," 5,079 "," 3,862 "," 4,551 ",," 91,224 "
,E12000005,West Midlands,E08000026,Coventry,E08000026,Coventry," 32,301 "," 16,261 "," 16,669 "," 19,076 "," 17,862 "," 15,465 "," 12,860 "," 12,247 "," 9,730 "," 13,705 ",," 13,568 "," 4,872 "," 5,592 "," 7,415 "," 7,990 "," 8,251 "," 11,405 "," 11,677 "," 9,371 "," 13,109 ",," 259,426 "
,E12000005,West Midlands,E08000027,Dudley,E08000027,Dudley," 27,346 "," 13,798 "," 16,720 "," 21,268 "," 20,499 "," 17,444 "," 16,045 "," 16,506 "," 13,456 "," 17,663 ",," 10,852 "," 3,484 "," 4,563 "," 5,654 "," 6,395 "," 7,906 "," 13,829 "," 15,781 "," 13,029 "," 17,060 ",," 279,298 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000193,East Staffordshire," 10,615 "," 5,668 "," 6,711 "," 8,134 "," 8,052 "," 7,198 "," 5,956 "," 6,057 "," 4,600 "," 5,893 ",," 4,194 "," 1,532 "," 2,068 "," 2,622 "," 3,109 "," 3,673 "," 5,463 "," 5,865 "," 4,480 "," 5,715 ",," 107,605 "
,E12000005,West Midlands,E06000019,"Herefordshire, County of",E06000019,"Herefordshire, County of"," 12,700 "," 5,950 "," 8,816 "," 12,384 "," 13,575 "," 12,804 "," 11,847 "," 12,429 "," 9,377 "," 12,703 ",," 6,937 "," 2,123 "," 2,725 "," 4,192 "," 5,094 "," 5,545 "," 10,584 "," 12,059 "," 9,194 "," 12,388 ",," 183,426 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000194,Lichfield," 7,597 "," 4,847 "," 6,106 "," 7,577 "," 7,443 "," 6,333 "," 5,957 "," 6,746 "," 5,671 "," 6,362 ",," 3,135 "," 1,113 "," 1,577 "," 2,083 "," 2,628 "," 3,029 "," 5,299 "," 6,508 "," 5,534 "," 6,183 ",," 101,728 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000235,Malvern Hills," 6,159 "," 2,936 "," 4,150 "," 5,537 "," 6,127 "," 5,754 "," 5,281 "," 5,868 "," 4,410 "," 6,070 ",," 2,413 ", 860 ," 1,232 "," 2,216 "," 2,769 "," 3,429 "," 4,957 "," 5,713 "," 4,307 "," 5,920 ",," 86,108 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000195,Newcastle-under-Lyme," 10,871 "," 5,401 "," 6,666 "," 8,382 "," 8,307 "," 7,629 "," 6,644 "," 7,156 "," 5,247 "," 7,096 ",," 5,207 "," 1,611 "," 2,104 "," 2,749 "," 3,012 "," 3,540 "," 5,986 "," 6,903 "," 5,071 "," 6,901 ",," 116,483 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000218,North Warwickshire," 5,820 "," 2,902 "," 3,719 "," 4,807 "," 4,760 "," 4,253 "," 3,661 "," 3,881 "," 2,913 "," 3,526 ",," 2,332 ", 735 ," 1,198 "," 1,939 "," 2,145 "," 2,375 "," 3,421 "," 3,784 "," 2,830 "," 3,234 ",," 64,235 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000219,Nuneaton and Bedworth," 10,460 "," 5,538 "," 6,895 "," 8,662 "," 8,462 "," 7,311 "," 6,640 "," 6,804 "," 5,183 "," 6,178 ",," 5,306 "," 1,696 "," 2,092 "," 2,723 "," 3,114 "," 3,361 "," 6,052 "," 6,530 "," 4,988 "," 5,908 ",," 113,903 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000236,Redditch," 7,597 "," 4,014 "," 4,520 "," 5,261 "," 5,112 "," 4,771 "," 4,636 "," 4,583 "," 3,076 "," 3,372 ",," 2,579 ", 926 ," 1,010 "," 1,285 "," 1,489 "," 1,722 "," 4,115 "," 4,364 "," 2,973 "," 3,243 ",," 70,648 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000220,Rugby," 6,669 "," 5,507 "," 6,200 "," 7,298 "," 7,122 "," 5,882 "," 4,937 "," 5,258 "," 4,378 "," 5,561 ",," 3,769 "," 1,497 "," 1,884 "," 2,386 "," 2,909 "," 3,177 "," 4,687 "," 5,120 "," 4,280 "," 5,367 ",," 93,888 "
,E12000005,West Midlands,E08000028,Sandwell,E08000028,Sandwell," 28,410 "," 14,479 "," 16,875 "," 19,784 "," 18,358 "," 15,594 "," 12,969 "," 12,013 "," 9,240 "," 12,541 ",," 10,882 "," 3,985 "," 4,924 "," 6,669 "," 6,718 "," 7,245 "," 11,331 "," 11,375 "," 8,837 "," 11,778 ",," 244,007 "
,E12000005,West Midlands,E06000051,Shropshire,E06000051,Shropshire," 22,504 "," 13,052 "," 16,920 "," 22,000 "," 23,499 "," 21,332 "," 19,742 "," 20,774 "," 16,310 "," 20,979 ",," 11,347 "," 3,575 "," 5,073 "," 7,251 "," 8,419 "," 10,439 "," 18,162 "," 20,291 "," 16,008 "," 20,410 ",," 318,087 "
,E12000005,West Midlands,E08000029,Solihull,E08000029,Solihull," 18,214 "," 10,405 "," 12,199 "," 14,525 "," 14,517 "," 12,466 "," 10,578 "," 11,752 "," 9,246 "," 12,709 ",," 6,834 "," 2,580 "," 3,062 "," 3,917 "," 4,791 "," 6,020 "," 9,666 "," 11,456 "," 9,010 "," 12,354 ",," 196,301 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000196,South Staffordshire," 9,224 "," 4,877 "," 6,133 "," 7,946 "," 8,347 "," 7,628 "," 6,701 "," 7,180 "," 5,893 "," 7,386 ",," 3,944 "," 1,330 "," 1,727 "," 2,404 "," 2,997 "," 4,160 "," 6,244 "," 7,028 "," 5,762 "," 7,189 ",," 114,100 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000197,Stafford," 11,053 "," 6,590 "," 7,765 "," 9,584 "," 9,339 "," 8,504 "," 7,688 "," 8,166 "," 6,534 "," 8,166 ",," 5,420 "," 1,981 "," 2,387 "," 3,253 "," 3,560 "," 4,982 "," 7,250 "," 7,959 "," 6,388 "," 8,006 ",," 134,575 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000198,Staffordshire Moorlands," 6,896 "," 3,774 "," 5,309 "," 7,284 "," 7,200 "," 6,547 "," 6,151 "," 6,857 "," 5,160 "," 6,359 ",," 3,440 "," 1,153 "," 1,583 "," 2,367 "," 2,659 "," 3,133 "," 5,758 "," 6,697 "," 5,068 "," 6,229 ",," 99,624 "
,E12000005,West Midlands,E06000021,Stoke-on-Trent,E06000021,Stoke-on-Trent," 26,000 "," 11,074 "," 13,086 "," 15,457 "," 15,265 "," 13,672 "," 11,886 "," 11,636 "," 8,576 "," 11,007 ",," 10,581 "," 3,279 "," 4,113 "," 5,725 "," 6,797 "," 7,233 "," 10,561 "," 11,107 "," 8,272 "," 10,529 ",," 215,856 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000221,Stratford-on-Avon," 8,611 "," 6,322 "," 7,891 "," 9,807 "," 10,140 "," 9,043 "," 8,098 "," 8,824 "," 7,121 "," 9,228 ",," 4,290 "," 1,572 "," 2,135 "," 3,250 "," 3,794 "," 5,606 "," 7,722 "," 8,635 "," 6,967 "," 8,991 ",," 138,047 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000199,Tamworth," 5,986 "," 3,194 "," 4,109 "," 5,388 "," 4,872 "," 4,435 "," 4,195 "," 4,116 "," 2,941 "," 3,267 ",," 2,315 ", 746 , 997 ," 1,361 "," 1,510 "," 1,999 "," 3,909 "," 4,013 "," 2,874 "," 3,148 ",," 65,375 "
,E12000005,West Midlands,E06000020,Telford and Wrekin,E06000020,Telford and Wrekin," 14,648 "," 8,237 "," 9,952 "," 12,227 "," 11,664 "," 9,835 "," 8,836 "," 8,798 "," 6,394 "," 7,544 ",," 7,080 "," 2,218 "," 2,911 "," 4,029 "," 4,205 "," 5,467 "," 8,186 "," 8,514 "," 6,192 "," 7,233 ",," 154,170 "
,E12000005,West Midlands,E08000030,Walsall,E08000030,Walsall," 26,580 "," 12,873 "," 14,312 "," 17,366 "," 16,674 "," 14,540 "," 12,365 "," 12,115 "," 9,631 "," 13,755 ",," 10,674 "," 3,609 "," 4,348 "," 5,923 "," 6,519 "," 7,185 "," 11,150 "," 11,621 "," 9,323 "," 13,092 ",," 233,655 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000222,Warwick," 12,543 "," 8,127 "," 8,618 "," 9,420 "," 9,028 "," 7,674 "," 6,838 "," 7,095 "," 5,619 "," 7,745 ",," 6,130 "," 2,071 "," 2,556 "," 3,349 "," 4,005 "," 4,519 "," 6,432 "," 6,895 "," 5,475 "," 7,322 ",," 131,461 "
,E12000005,West Midlands,E08000031,Wolverhampton,E08000031,Wolverhampton," 24,544 "," 12,257 "," 13,563 "," 15,646 "," 14,696 "," 12,885 "," 11,221 "," 10,401 "," 7,916 "," 11,914 ",," 9,312 "," 3,522 "," 4,178 "," 5,232 "," 5,602 "," 6,431 "," 9,674 "," 9,831 "," 7,524 "," 11,264 ",," 207,613 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000237,Worcester," 9,080 "," 4,390 "," 5,683 "," 6,796 "," 6,615 "," 5,414 "," 4,825 "," 4,736 "," 3,470 "," 4,672 ",," 4,622 "," 1,448 "," 1,681 "," 2,072 "," 2,469 "," 2,542 "," 4,263 "," 4,451 "," 3,327 "," 4,511 ",," 87,067 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000238,Wychavon," 9,781 "," 5,663 "," 7,298 "," 9,396 "," 9,858 "," 8,716 "," 8,208 "," 8,807 "," 6,622 "," 8,569 ",," 3,964 "," 1,494 "," 2,051 "," 2,993 "," 3,933 "," 4,953 "," 7,858 "," 8,629 "," 6,520 "," 8,415 ",," 133,728 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000239,Wyre Forest," 9,269 "," 4,369 "," 5,457 "," 7,151 "," 7,056 "," 6,079 "," 6,101 "," 7,056 "," 5,522 "," 6,361 ",," 3,489 "," 1,285 "," 1,780 "," 2,392 "," 3,445 "," 4,013 "," 5,643 "," 6,874 "," 5,404 "," 6,251 ",," 104,997 "
,E12000003,Yorkshire and The Humber,E08000016,Barnsley,E08000016,Barnsley," 20,796 "," 11,038 "," 13,090 "," 17,242 "," 16,924 "," 14,870 "," 12,908 "," 12,764 "," 9,385 "," 11,265 ",," 8,642 "," 2,702 "," 3,297 "," 4,855 "," 5,417 "," 6,440 "," 10,674 "," 12,235 "," 9,094 "," 10,841 ",," 214,479 "
,E12000003,Yorkshire and The Humber,E08000032,Bradford,E08000032,Bradford," 46,178 "," 23,207 "," 25,648 "," 29,470 "," 28,951 "," 26,433 "," 22,543 "," 21,247 "," 13,800 "," 20,819 ",," 18,714 "," 6,902 "," 7,972 "," 10,833 "," 11,955 "," 14,753 "," 19,627 "," 20,171 "," 13,172 "," 19,800 ",," 402,195 "
,E12000003,Yorkshire and The Humber,E08000033,Calderdale,E08000033,Calderdale," 17,336 "," 9,671 "," 11,824 "," 14,605 "," 14,107 "," 12,351 "," 10,401 "," 10,745 "," 7,465 "," 9,222 ",," 7,318 "," 2,576 "," 3,423 "," 5,192 "," 5,680 "," 6,700 "," 8,711 "," 10,250 "," 7,198 "," 8,396 ",," 183,171 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000163,Craven," 4,724 "," 2,523 "," 3,076 "," 4,193 "," 4,437 "," 4,319 "," 3,986 "," 4,089 "," 3,118 "," 4,047 ",," 1,816 ", 656 , 837 ," 1,348 "," 1,720 "," 2,271 "," 3,532 "," 3,967 "," 3,048 "," 3,937 ",," 61,644 "
,E12000003,Yorkshire and The Humber,E08000017,Doncaster,E08000017,Doncaster," 30,273 "," 14,168 "," 16,008 "," 19,874 "," 20,778 "," 18,708 "," 16,028 "," 16,004 "," 11,333 "," 15,114 ",," 11,295 "," 3,483 "," 4,302 "," 6,156 "," 7,397 "," 8,630 "," 14,273 "," 15,362 "," 10,974 "," 14,499 ",," 274,659 "
,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,E06000011,East Riding of Yorkshire," 21,808 "," 14,373 "," 18,703 "," 23,970 "," 25,790 "," 23,810 "," 22,448 "," 24,903 "," 17,579 "," 23,335 ",," 11,379 "," 3,780 "," 5,292 "," 7,243 "," 9,597 "," 11,835 "," 18,021 "," 24,127 "," 17,140 "," 22,722 ",," 347,855 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000164,Hambleton," 4,929 "," 3,963 "," 4,775 "," 6,528 "," 7,429 "," 6,635 "," 6,109 "," 6,580 "," 4,855 "," 6,532 ",," 3,003 "," 1,068 "," 1,456 "," 2,107 "," 2,809 "," 3,480 "," 5,220 "," 6,454 "," 4,797 "," 6,406 ",," 95,135 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000165,Harrogate," 11,754 "," 8,313 "," 9,810 "," 11,944 "," 12,316 "," 10,797 "," 9,252 "," 10,041 "," 7,318 "," 10,644 ",," 5,485 "," 1,959 "," 2,692 "," 4,112 "," 4,791 "," 5,448 "," 7,931 "," 9,799 "," 7,168 "," 10,388 ",," 161,962 "
