,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000008,South East,E10000011,East Sussex,E07000065,Wealden," 11,932 "," 6,819 "," 8,629 "," 10,970 "," 11,860 "," 10,818 "," 9,880 "," 11,119 "," 8,642 "," 11,329 ",," 5,992 "," 2,276 "," 3,019 "," 6,115 "," 5,695 "," 7,430 "," 9,343 "," 10,889 "," 8,493 "," 11,013 ",," 172,263 "
,E12000008,South East,E06000037,West Berkshire,E06000037,West Berkshire," 12,656 "," 8,673 "," 10,261 "," 11,923 "," 11,272 "," 9,582 "," 8,234 "," 8,426 "," 6,227 "," 7,911 ",," 5,077 "," 1,806 "," 2,447 "," 4,124 "," 4,601 "," 5,831 "," 7,318 "," 8,275 "," 6,141 "," 7,743 ",," 148,528 "
,E12000008,South East,E10000025,Oxfordshire,E07000181,West Oxfordshire," 8,580 "," 5,907 "," 6,658 "," 7,892 "," 8,094 "," 6,950 "," 5,987 "," 6,358 "," 4,924 "," 6,856 ",," 4,188 "," 1,419 "," 1,871 "," 2,836 "," 3,801 "," 4,257 "," 5,473 "," 6,225 "," 4,858 "," 6,755 ",," 109,889 "
,E12000008,South East,E10000014,Hampshire,E07000094,Winchester," 13,668 "," 7,023 "," 7,740 "," 8,463 "," 8,606 "," 7,418 "," 6,347 "," 6,769 "," 5,220 "," 7,605 ",," 5,439 "," 1,860 "," 2,216 "," 2,997 "," 3,759 "," 4,865 "," 6,025 "," 6,617 "," 5,141 "," 7,459 ",," 125,237 "
,E12000008,South East,E06000040,Windsor and Maidenhead,E06000040,Windsor and Maidenhead," 13,387 "," 9,537 "," 10,184 "," 10,812 "," 10,168 "," 8,421 "," 6,939 "," 7,058 "," 5,414 "," 7,974 ",," 4,560 "," 2,063 "," 2,677 "," 4,818 "," 5,445 "," 6,022 "," 6,551 "," 6,829 "," 5,273 "," 7,404 ",," 141,536 "
,E12000008,South East,E10000030,Surrey,E07000217,Woking," 9,545 "," 6,446 "," 6,622 "," 6,627 "," 6,314 "," 5,211 "," 4,338 "," 4,316 "," 3,152 "," 4,845 ",," 3,582 "," 1,489 "," 1,619 "," 2,874 "," 2,861 "," 3,442 "," 4,027 "," 4,186 "," 3,074 "," 4,571 ",," 89,141 "
,E12000008,South East,E06000041,Wokingham,E06000041,Wokingham," 15,965 "," 11,510 "," 12,041 "," 11,803 "," 11,363 "," 9,452 "," 7,610 "," 7,914 "," 5,999 "," 8,328 ",," 5,697 "," 2,404 "," 2,920 "," 5,097 "," 5,093 "," 5,992 "," 6,970 "," 7,722 "," 5,890 "," 8,077 ",," 157,847 "
,E12000008,South East,E10000032,West Sussex,E07000229,Worthing," 11,236 "," 5,787 "," 6,519 "," 7,518 "," 7,433 "," 6,293 "," 5,560 "," 6,382 "," 4,729 "," 7,364 ",," 5,974 "," 2,106 "," 2,664 "," 4,880 "," 4,124 "," 4,534 "," 4,983 "," 6,214 "," 4,597 "," 7,175 ",," 116,072 "
,E12000009,South West,E06000022,Bath and North East Somerset,E06000022,Bath and North East Somerset," 15,298 "," 8,984 "," 10,405 "," 12,020 "," 12,026 "," 10,335 "," 9,162 "," 9,657 "," 7,267 "," 10,613 ",," 8,565 "," 2,472 "," 3,253 "," 5,709 "," 6,598 "," 7,757 "," 8,783 "," 9,465 "," 7,165 "," 10,384 ",," 175,918 "
,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",E06000058,"Bournemouth, Christchurch and Poole"," 39,416 "," 20,503 "," 21,605 "," 24,368 "," 24,704 "," 21,944 "," 19,923 "," 21,806 "," 16,622 "," 25,139 ",," 17,679 "," 6,851 "," 8,696 "," 12,357 "," 13,601 "," 15,416 "," 18,902 "," 21,220 "," 16,208 "," 24,389 ",," 391,349 "
,E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of"," 50,404 "," 24,650 "," 23,247 "," 24,034 "," 23,310 "," 19,298 "," 16,357 "," 15,523 "," 11,063 "," 15,932 ",," 26,054 "," 7,303 "," 7,895 "," 10,695 "," 11,186 "," 13,461 "," 15,117 "," 14,983 "," 10,776 "," 15,501 ",," 356,789 "
,E12000009,South West,E10000013,Gloucestershire,E07000078,Cheltenham," 11,353 "," 6,388 "," 6,649 "," 7,415 "," 7,714 "," 6,469 "," 5,487 "," 5,690 "," 4,396 "," 6,836 ",," 5,633 "," 1,720 "," 2,047 "," 2,570 "," 4,515 "," 5,245 "," 5,298 "," 5,557 "," 4,325 "," 6,691 ",," 111,998 "
,E12000009,South West,E06000052,Cornwall,E06000052,Cornwall," 43,429 "," 25,093 "," 29,835 "," 37,403 "," 40,300 "," 38,146 "," 35,890 "," 39,074 "," 28,750 "," 35,529 ",," 23,008 "," 7,725 "," 10,220 "," 17,891 "," 20,119 "," 27,590 "," 33,751 "," 38,329 "," 28,261 "," 34,756 ",," 595,099 "
,E12000009,South West,E10000013,Gloucestershire,E07000079,Cotswold," 7,282 "," 4,378 "," 5,410 "," 6,487 "," 7,096 "," 6,321 "," 5,863 "," 6,151 "," 4,754 "," 6,387 ",," 2,676 "," 1,368 "," 1,844 "," 2,930 "," 3,422 "," 3,704 "," 5,648 "," 6,018 "," 4,633 "," 6,139 ",," 98,511 "
,E12000009,South West,E06000059,Dorset,E06000059,Dorset," 32,000 "," 16,193 "," 19,654 "," 25,141 "," 28,122 "," 27,479 "," 26,158 "," 29,657 "," 22,457 "," 31,144 ",," 14,008 "," 4,671 "," 6,294 "," 9,654 "," 13,237 "," 18,569 "," 24,432 "," 29,006 "," 22,054 "," 30,313 ",," 430,243 "
,E12000009,South West,E10000008,Devon,E07000040,East Devon," 10,738 "," 6,342 "," 7,669 "," 9,722 "," 10,279 "," 9,872 "," 9,990 "," 11,584 "," 9,186 "," 13,137 ",," 5,655 "," 1,854 "," 2,523 "," 4,213 "," 4,742 "," 5,946 "," 9,537 "," 11,400 "," 9,063 "," 12,690 ",," 166,142 "
,E12000009,South West,E10000008,Devon,E07000041,Exeter," 14,117 "," 6,227 "," 6,375 "," 7,283 "," 6,967 "," 5,985 "," 5,326 "," 5,522 "," 4,132 "," 6,176 ",," 7,701 "," 1,962 "," 2,186 "," 3,437 "," 3,502 "," 3,696 "," 4,841 "," 5,383 "," 4,055 "," 6,037 ",," 110,910 "
,E12000009,South West,E10000013,Gloucestershire,E07000080,Forest of Dean," 6,071 "," 3,153 "," 4,183 "," 5,628 "," 6,198 "," 5,549 "," 5,079 "," 5,329 "," 3,953 "," 4,834 ",," 2,942 ", 891 ," 1,326 "," 1,819 "," 2,249 "," 3,100 "," 4,674 "," 5,193 "," 3,863 "," 4,631 ",," 80,665 "
,E12000009,South West,E10000013,Gloucestershire,E07000081,Gloucester," 13,439 "," 6,614 "," 7,112 "," 8,448 "," 8,409 "," 7,133 "," 5,708 "," 5,588 "," 4,375 "," 5,771 ",," 6,850 "," 2,508 "," 2,943 "," 4,031 "," 4,709 "," 5,337 "," 5,394 "," 5,427 "," 4,283 "," 5,626 ",," 119,705 "
,E12000009,South West,E06000053,Isles of Scilly,E06000053,Isles of Scilly, 380 , 125 , 104 , 145 , 159 , 129 , 118 , 141 , 124 , 162 ,, 100 , 67 , 70 , 127 , 143 , 120 , 116 , 138 , 124 , 161 ,," 2,753 "
,E12000009,South West,E10000027,Somerset,E07000187,Mendip," 10,574 "," 5,237 "," 6,385 "," 8,235 "," 8,326 "," 7,448 "," 6,875 "," 7,348 "," 5,352 "," 7,158 ",," 5,060 "," 1,758 "," 2,311 "," 4,511 "," 4,506 "," 6,253 "," 6,460 "," 7,226 "," 5,282 "," 7,022 ",," 123,327 "
,E12000009,South West,E10000008,Devon,E07000042,Mid Devon," 6,395 "," 3,859 "," 4,519 "," 5,799 "," 6,043 "," 5,376 "," 5,035 "," 5,292 "," 3,962 "," 5,108 ",," 3,051 "," 1,041 "," 1,342 "," 2,401 "," 2,817 "," 3,028 "," 4,440 "," 5,185 "," 3,893 "," 4,970 ",," 83,556 "
,E12000009,South West,E10000008,Devon,E07000043,North Devon," 7,718 "," 4,438 "," 5,250 "," 6,795 "," 7,379 "," 6,881 "," 6,120 "," 6,757 "," 5,212 "," 6,773 ",," 4,147 "," 1,443 "," 1,840 "," 3,354 "," 3,783 "," 4,519 "," 5,609 "," 6,602 "," 5,142 "," 6,667 ",," 106,429 "
,E12000009,South West,E06000024,North Somerset,E06000024,North Somerset," 19,504 "," 11,320 "," 12,823 "," 14,585 "," 14,998 "," 12,936 "," 12,195 "," 13,619 "," 10,571 "," 14,350 ",," 8,366 "," 3,016 "," 4,055 "," 5,809 "," 7,199 "," 8,712 "," 11,635 "," 13,353 "," 10,424 "," 14,007 ",," 223,477 "
,E12000009,South West,E06000026,Plymouth,E06000026,Plymouth," 29,552 "," 12,817 "," 13,997 "," 16,354 "," 16,364 "," 14,261 "," 12,404 "," 12,782 "," 9,571 "," 12,801 ",," 14,965 "," 3,933 "," 4,645 "," 6,319 "," 7,017 "," 9,115 "," 11,506 "," 12,458 "," 9,366 "," 12,447 ",," 242,674 "
,E12000009,South West,E10000027,Somerset,E07000188,Sedgemoor," 9,007 "," 5,394 "," 6,570 "," 8,635 "," 9,142 "," 7,969 "," 7,372 "," 8,086 "," 5,932 "," 7,708 ",," 4,823 "," 1,516 "," 2,025 "," 3,723 "," 4,350 "," 5,036 "," 6,638 "," 7,807 "," 5,809 "," 7,483 ",," 125,025 "
,E12000009,South West,E10000027,Somerset,E07000246,Somerset West and Taunton," 13,753 "," 6,975 "," 8,145 "," 10,267 "," 10,967 "," 10,274 "," 9,756 "," 10,360 "," 8,004 "," 11,171 ",," 8,482 "," 2,533 "," 3,226 "," 4,983 "," 5,550 "," 7,674 "," 9,127 "," 10,133 "," 7,893 "," 10,981 ",," 170,254 "
,E12000009,South West,E06000025,South Gloucestershire,E06000025,South Gloucestershire," 26,633 "," 15,245 "," 16,402 "," 19,339 "," 19,102 "," 15,496 "," 13,197 "," 13,844 "," 11,201 "," 15,019 ",," 12,978 "," 4,344 "," 5,049 "," 7,935 "," 9,043 "," 10,576 "," 12,580 "," 13,592 "," 11,033 "," 14,678 ",," 267,286 "
,E12000009,South West,E10000008,Devon,E07000044,South Hams," 6,037 "," 3,715 "," 4,442 "," 5,955 "," 6,819 "," 6,629 "," 6,180 "," 6,737 "," 4,910 "," 6,244 ",," 2,996 "," 1,073 "," 1,363 "," 2,616 "," 2,986 "," 4,205 "," 5,663 "," 6,551 "," 4,827 "," 6,132 ",," 96,080 "
,E12000009,South West,E10000027,Somerset,E07000189,South Somerset," 15,694 "," 7,540 "," 9,079 "," 11,428 "," 12,169 "," 11,164 "," 10,653 "," 11,830 "," 8,803 "," 11,438 ",," 7,677 "," 2,480 "," 3,223 "," 6,693 "," 6,621 "," 8,436 "," 10,128 "," 11,634 "," 8,676 "," 11,214 ",," 186,580 "
,E12000009,South West,E10000013,Gloucestershire,E07000082,Stroud," 8,972 "," 6,123 "," 7,497 "," 8,863 "," 8,893 "," 8,155 "," 7,162 "," 7,569 "," 5,474 "," 7,305 ",," 4,010 "," 1,487 "," 2,240 "," 3,453 "," 4,288 "," 5,709 "," 6,897 "," 7,450 "," 5,406 "," 7,207 ",," 124,160 "
,E12000009,South West,E06000030,Swindon,E06000030,Swindon," 16,284 "," 12,151 "," 13,977 "," 15,506 "," 14,983 "," 12,481 "," 10,156 "," 9,557 "," 6,813 "," 9,433 ",," 9,292 "," 3,324 "," 4,191 "," 5,996 "," 7,622 "," 8,332 "," 9,606 "," 9,340 "," 6,694 "," 9,057 ",," 194,795 "
,E12000009,South West,E10000008,Devon,E07000045,Teignbridge," 10,731 "," 6,117 "," 7,197 "," 9,287 "," 10,306 "," 9,440 "," 9,056 "," 9,676 "," 7,365 "," 9,527 ",," 5,719 "," 1,900 "," 2,436 "," 4,196 "," 4,934 "," 5,780 "," 8,577 "," 9,469 "," 7,213 "," 9,108 ",," 148,034 "
,E12000009,South West,E10000013,Gloucestershire,E07000083,Tewkesbury," 9,779 "," 5,186 "," 5,531 "," 6,412 "," 6,749 "," 5,817 "," 5,379 "," 5,587 "," 4,291 "," 5,716 ",," 4,015 "," 1,307 "," 1,570 "," 2,172 "," 3,078 "," 4,451 "," 5,254 "," 5,487 "," 4,213 "," 5,599 ",," 97,593 "
,E12000009,South West,E06000027,Torbay,E06000027,Torbay," 11,257 "," 5,891 "," 7,141 "," 9,245 "," 9,984 "," 9,220 "," 8,719 "," 9,556 "," 7,300 "," 9,913 ",," 6,780 "," 2,340 "," 2,973 "," 6,114 "," 6,506 "," 6,716 "," 7,777 "," 9,192 "," 7,083 "," 9,328 ",," 153,035 "
,E12000009,South West,E10000008,Devon,E07000046,Torridge," 4,887 "," 2,787 "," 3,449 "," 4,720 "," 5,203 "," 5,196 "," 4,881 "," 5,316 "," 3,891 "," 4,701 ",," 2,699 ", 900 ," 1,142 "," 2,556 "," 2,712 "," 3,139 "," 4,367 "," 5,130 "," 3,821 "," 4,626 ",," 76,123 "
,E12000009,South West,E10000008,Devon,E07000047,West Devon," 4,406 "," 2,397 "," 2,973 "," 3,918 "," 4,557 "," 4,284 "," 3,981 "," 4,308 "," 3,264 "," 4,147 ",," 2,319 ", 835 ," 1,094 "," 2,142 "," 2,583 "," 3,242 "," 3,803 "," 4,238 "," 3,203 "," 4,080 ",," 65,774 "
,E12000009,South West,E06000054,Wiltshire,E06000054,Wiltshire," 36,275 "," 24,116 "," 29,399 "," 35,241 "," 36,256 "," 31,725 "," 27,941 "," 29,316 "," 22,057 "," 29,605 ",," 19,758 "," 6,529 "," 8,822 "," 15,407 "," 17,953 "," 23,249 "," 26,272 "," 28,819 "," 21,714 "," 29,108 ",," 499,562 "
,E12000005,West Midlands,E08000025,Birmingham,E08000025,Birmingham," 107,476 "," 49,464 "," 51,131 "," 57,176 "," 53,558 "," 46,724 "," 38,953 "," 35,286 "," 26,540 "," 38,944 ",," 45,508 "," 16,154 "," 19,166 "," 27,553 "," 30,390 "," 33,745 "," 34,853 "," 33,469 "," 25,366 "," 36,768 ",," 808,224 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000234,Bromsgrove," 10,151 "," 5,214 "," 6,114 "," 7,061 "," 7,027 "," 6,057 "," 5,554 "," 5,674 "," 4,552 "," 6,343 ",," 4,147 "," 1,640 "," 2,033 "," 3,247 "," 3,476 "," 4,191 "," 5,314 "," 5,581 "," 4,467 "," 6,198 ",," 104,041 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000192,Cannock Chase," 10,369 "," 4,797 "," 5,859 "," 7,301 "," 7,142 "," 5,898 "," 5,152 "," 5,223 "," 3,946 "," 4,696 ",," 5,122 "," 1,627 "," 2,679 "," 3,907 "," 3,666 "," 4,952 "," 4,936 "," 5,126 "," 3,875 "," 4,562 ",," 100,835 "
,E12000005,West Midlands,E08000026,Coventry,E08000026,Coventry," 37,395 "," 16,874 "," 17,002 "," 19,188 "," 18,032 "," 15,524 "," 12,874 "," 12,255 "," 9,730 "," 13,680 ",," 15,281 "," 6,211 "," 6,861 "," 9,555 "," 9,832 "," 10,537 "," 11,823 "," 11,788 "," 9,426 "," 13,136 ",," 277,004 "
,E12000005,West Midlands,E08000027,Dudley,E08000027,Dudley," 31,193 "," 14,728 "," 17,139 "," 21,351 "," 20,543 "," 17,473 "," 16,059 "," 16,508 "," 13,446 "," 17,625 ",," 13,108 "," 4,401 "," 5,763 "," 8,133 "," 8,522 "," 12,125 "," 14,661 "," 15,999 "," 13,113 "," 17,124 ",," 299,014 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000193,East Staffordshire," 12,330 "," 5,945 "," 6,801 "," 8,185 "," 8,097 "," 7,211 "," 5,965 "," 6,059 "," 4,593 "," 5,891 ",," 4,945 "," 1,840 "," 2,491 "," 3,320 "," 3,731 "," 5,145 "," 5,653 "," 5,919 "," 4,502 "," 5,766 ",," 114,389 "
,E12000005,West Midlands,E06000019,"Herefordshire, County of",E06000019,"Herefordshire, County of"," 14,763 "," 7,276 "," 9,384 "," 12,450 "," 13,617 "," 12,834 "," 11,863 "," 12,430 "," 9,376 "," 12,683 ",," 8,030 "," 2,481 "," 3,233 "," 6,412 "," 6,441 "," 7,999 "," 11,121 "," 12,158 "," 9,226 "," 12,400 ",," 196,177 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000194,Lichfield," 9,155 "," 5,096 "," 6,237 "," 7,601 "," 7,472 "," 6,353 "," 5,965 "," 6,752 "," 5,667 "," 6,358 ",," 4,003 "," 1,492 "," 2,159 "," 3,365 "," 3,773 "," 5,000 "," 5,653 "," 6,594 "," 5,561 "," 6,210 ",," 110,466 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000235,Malvern Hills," 7,115 "," 3,338 "," 4,229 "," 5,564 "," 6,142 "," 5,767 "," 5,280 "," 5,865 "," 4,408 "," 6,056 ",," 3,004 "," 1,235 "," 1,736 "," 2,970 "," 3,411 "," 4,200 "," 5,044 "," 5,732 "," 4,323 "," 5,926 ",," 91,345 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000195,Newcastle-under-Lyme," 11,737 "," 5,827 "," 6,787 "," 8,412 "," 8,341 "," 7,649 "," 6,658 "," 7,161 "," 5,244 "," 7,090 ",," 6,327 "," 1,999 "," 2,584 "," 4,035 "," 4,083 "," 5,660 "," 6,286 "," 6,973 "," 5,097 "," 6,930 ",," 124,880 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000218,North Warwickshire," 6,749 "," 2,958 "," 3,756 "," 4,822 "," 4,777 "," 4,257 "," 3,660 "," 3,879 "," 2,912 "," 3,529 ",," 2,709 ", 860 ," 1,438 "," 2,458 "," 2,661 "," 3,108 "," 3,547 "," 3,811 "," 2,848 "," 3,261 ",," 68,000 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000219,Nuneaton and Bedworth," 11,941 "," 5,989 "," 7,125 "," 8,725 "," 8,527 "," 7,368 "," 6,652 "," 6,806 "," 5,184 "," 6,167 ",," 6,121 "," 2,043 "," 2,467 "," 3,358 "," 3,802 "," 4,719 "," 6,235 "," 6,580 "," 5,012 "," 5,919 ",," 120,740 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000236,Redditch," 8,724 "," 4,321 "," 4,644 "," 5,284 "," 5,137 "," 4,784 "," 4,640 "," 4,589 "," 3,074 "," 3,366 ",," 3,200 "," 1,186 "," 1,314 "," 1,742 "," 2,040 "," 2,731 "," 4,292 "," 4,419 "," 2,988 "," 3,259 ",," 75,734 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000220,Rugby," 8,086 "," 5,791 "," 6,328 "," 7,339 "," 7,158 "," 5,904 "," 4,935 "," 5,261 "," 4,380 "," 5,557 ",," 4,265 "," 1,708 "," 2,133 "," 3,809 "," 4,296 "," 4,231 "," 4,760 "," 5,149 "," 4,297 "," 5,377 ",," 100,764 "
,E12000005,West Midlands,E08000028,Sandwell,E08000028,Sandwell," 31,806 "," 15,770 "," 17,421 "," 19,914 "," 18,440 "," 15,666 "," 12,982 "," 12,023 "," 9,244 "," 12,534 ",," 13,387 "," 4,966 "," 6,096 "," 9,194 "," 8,905 "," 11,036 "," 11,809 "," 11,521 "," 8,902 "," 11,894 ",," 263,510 "
,E12000005,West Midlands,E06000051,Shropshire,E06000051,Shropshire," 27,539 "," 13,550 "," 17,145 "," 22,051 "," 23,577 "," 21,396 "," 19,758 "," 20,773 "," 16,302 "," 20,945 ",," 13,393 "," 4,277 "," 6,012 "," 10,675 "," 11,064 "," 14,636 "," 18,805 "," 20,385 "," 16,063 "," 20,490 ",," 338,836 "
,E12000005,West Midlands,E08000029,Solihull,E08000029,Solihull," 20,860 "," 10,804 "," 12,333 "," 14,557 "," 14,565 "," 12,491 "," 10,581 "," 11,756 "," 9,247 "," 12,681 ",," 8,363 "," 3,142 "," 3,987 "," 6,009 "," 7,477 "," 9,229 "," 10,102 "," 11,537 "," 9,066 "," 12,383 ",," 211,170 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000196,South Staffordshire," 11,111 "," 5,082 "," 6,202 "," 7,964 "," 8,373 "," 7,638 "," 6,699 "," 7,176 "," 5,892 "," 7,378 ",," 4,850 "," 1,612 "," 2,240 "," 3,483 "," 4,067 "," 6,053 "," 6,416 "," 7,059 "," 5,778 "," 7,198 ",," 122,271 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000197,Stafford," 14,097 "," 6,861 "," 7,845 "," 9,620 "," 9,378 "," 8,521 "," 7,702 "," 8,179 "," 6,529 "," 8,160 ",," 6,316 "," 2,262 "," 2,914 "," 4,761 "," 4,670 "," 7,403 "," 7,430 "," 8,011 "," 6,409 "," 8,029 ",," 145,097 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000198,Staffordshire Moorlands," 7,872 "," 4,120 "," 5,411 "," 7,308 "," 7,225 "," 6,560 "," 6,154 "," 6,855 "," 5,157 "," 6,347 ",," 4,226 "," 1,434 "," 2,209 "," 3,848 "," 3,855 "," 5,224 "," 5,950 "," 6,740 "," 5,084 "," 6,243 ",," 107,822 "
,E12000005,West Midlands,E06000021,Stoke-on-Trent,E06000021,Stoke-on-Trent," 30,003 "," 12,026 "," 13,415 "," 15,548 "," 15,324 "," 13,713 "," 11,892 "," 11,638 "," 8,574 "," 10,990 ",," 12,710 "," 4,042 "," 5,542 "," 7,564 "," 8,154 "," 10,490 "," 11,091 "," 11,214 "," 8,304 "," 10,580 ",," 232,814 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000221,Stratford-on-Avon," 11,735 "," 6,638 "," 8,029 "," 9,835 "," 10,172 "," 9,072 "," 8,106 "," 8,827 "," 7,124 "," 9,234 ",," 4,838 "," 1,805 "," 2,448 "," 5,176 "," 5,687 "," 7,350 "," 7,830 "," 8,669 "," 7,002 "," 9,023 ",," 148,600 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000199,Tamworth," 6,583 "," 3,474 "," 4,295 "," 5,403 "," 4,887 "," 4,445 "," 4,190 "," 4,121 "," 2,942 "," 3,265 ",," 3,142 "," 1,031 "," 1,410 "," 3,179 "," 2,399 "," 3,098 "," 4,014 "," 4,033 "," 2,893 "," 3,166 ",," 71,970 "
,E12000005,West Midlands,E06000020,Telford and Wrekin,E06000020,Telford and Wrekin," 16,124 "," 8,609 "," 10,110 "," 12,254 "," 11,680 "," 9,851 "," 8,839 "," 8,802 "," 6,395 "," 7,531 ",," 8,860 "," 2,852 "," 3,651 "," 6,343 "," 6,011 "," 8,385 "," 8,424 "," 8,603 "," 6,245 "," 7,298 ",," 166,867 "
,E12000005,West Midlands,E08000030,Walsall,E08000030,Walsall," 31,162 "," 13,531 "," 14,644 "," 17,458 "," 16,752 "," 14,579 "," 12,384 "," 12,117 "," 9,636 "," 13,743 ",," 12,496 "," 4,219 "," 5,050 "," 7,571 "," 8,348 "," 9,773 "," 11,441 "," 11,715 "," 9,356 "," 13,164 ",," 249,139 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000222,Warwick," 15,343 "," 8,294 "," 8,681 "," 9,442 "," 9,147 "," 7,695 "," 6,841 "," 7,095 "," 5,618 "," 7,734 ",," 6,748 "," 2,283 "," 2,845 "," 4,525 "," 5,606 "," 5,859 "," 6,536 "," 6,937 "," 5,496 "," 7,365 ",," 140,090 "
,E12000005,West Midlands,E08000031,Wolverhampton,E08000031,Wolverhampton," 28,061 "," 12,777 "," 13,838 "," 15,744 "," 14,749 "," 12,922 "," 11,239 "," 10,406 "," 7,917 "," 11,894 ",," 11,325 "," 4,274 "," 5,169 "," 7,216 "," 7,341 "," 9,088 "," 10,187 "," 9,930 "," 7,600 "," 11,314 ",," 222,991 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000237,Worcester," 10,103 "," 5,032 "," 5,823 "," 6,818 "," 6,644 "," 5,438 "," 4,829 "," 4,743 "," 3,469 "," 4,657 ",," 5,626 "," 1,732 "," 2,151 "," 2,871 "," 3,239 "," 3,768 "," 4,409 "," 4,493 "," 3,356 "," 4,512 ",," 93,713 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000238,Wychavon," 11,176 "," 6,028 "," 7,416 "," 9,432 "," 9,885 "," 8,739 "," 8,207 "," 8,797 "," 6,624 "," 8,562 ",," 5,180 "," 1,964 "," 2,604 "," 4,280 "," 5,477 "," 6,651 "," 7,983 "," 8,665 "," 6,537 "," 8,457 ",," 142,664 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000239,Wyre Forest," 10,902 "," 4,596 "," 5,649 "," 7,182 "," 7,164 "," 6,097 "," 6,102 "," 7,055 "," 5,524 "," 6,345 ",," 3,976 "," 1,481 "," 2,005 "," 3,109 "," 4,803 "," 4,853 "," 5,863 "," 6,932 "," 5,424 "," 6,257 ",," 111,319 "
,E12000003,Yorkshire and The Humber,E08000016,Barnsley,E08000016,Barnsley," 26,801 "," 11,348 "," 13,268 "," 17,295 "," 16,956 "," 14,891 "," 12,922 "," 12,761 "," 9,384 "," 11,252 ",," 9,436 "," 2,964 "," 3,641 "," 5,609 "," 6,267 "," 8,396 "," 11,320 "," 12,355 "," 9,146 "," 10,883 ",," 226,895 "
,E12000003,Yorkshire and The Humber,E08000032,Bradford,E08000032,Bradford," 52,757 "," 24,943 "," 26,538 "," 29,747 "," 29,155 "," 26,532 "," 22,602 "," 21,258 "," 13,801 "," 20,793 ",," 21,953 "," 8,289 "," 9,509 "," 13,895 "," 15,114 "," 19,216 "," 20,542 "," 20,434 "," 13,288 "," 19,952 ",," 430,318 "
,E12000003,Yorkshire and The Humber,E08000033,Calderdale,E08000033,Calderdale," 20,223 "," 9,972 "," 11,972 "," 14,653 "," 14,132 "," 12,376 "," 10,413 "," 10,750 "," 7,468 "," 9,210 ",," 8,466 "," 3,007 "," 4,342 "," 7,229 "," 7,387 "," 8,703 "," 9,524 "," 10,397 "," 7,249 "," 8,465 ",," 195,938 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000163,Craven," 5,638 "," 2,609 "," 3,120 "," 4,207 "," 4,448 "," 4,332 "," 3,994 "," 4,098 "," 3,116 "," 4,047 ",," 2,131 ", 782 , 980 ," 1,699 "," 2,240 "," 3,004 "," 3,688 "," 3,999 "," 3,061 "," 3,948 ",," 65,141 "
,E12000003,Yorkshire and The Humber,E08000017,Doncaster,E08000017,Doncaster," 37,398 "," 14,589 "," 16,282 "," 19,988 "," 20,833 "," 18,751 "," 16,046 "," 16,006 "," 11,331 "," 15,090 ",," 12,899 "," 3,981 "," 5,019 "," 8,365 "," 9,914 "," 11,347 "," 14,906 "," 15,604 "," 11,090 "," 14,548 ",," 293,987 "
,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,E06000011,East Riding of Yorkshire," 25,886 "," 15,252 "," 19,273 "," 24,075 "," 25,852 "," 23,863 "," 22,463 "," 24,897 "," 17,580 "," 23,291 ",," 13,049 "," 4,368 "," 6,129 "," 10,451 "," 13,372 "," 16,547 "," 20,247 "," 24,409 "," 17,268 "," 22,769 ",," 371,041 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000164,Hambleton," 6,724 "," 4,071 "," 4,794 "," 6,542 "," 7,438 "," 6,649 "," 6,113 "," 6,582 "," 4,848 "," 6,522 ",," 3,179 "," 1,136 "," 1,544 "," 2,391 "," 3,511 "," 4,545 "," 5,684 "," 6,471 "," 4,799 "," 6,409 ",," 99,952 "
