,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000008,South East,E06000037,West Berkshire,E06000037,West Berkshire," 9,174 "," 6,440 "," 9,243 "," 11,858 "," 11,242 "," 9,538 "," 8,222 "," 8,423 "," 6,225 "," 7,934 ",," 3,242 "," 1,037 "," 1,436 "," 1,843 "," 1,968 "," 2,566 "," 4,829 "," 8,058 "," 6,070 "," 7,678 ",," 127,026 "
,E12000008,South East,E10000025,Oxfordshire,E07000181,West Oxfordshire," 7,036 "," 4,306 "," 6,084 "," 7,851 "," 8,081 "," 6,928 "," 5,989 "," 6,350 "," 4,926 "," 6,872 ",," 2,732 ", 885 ," 1,056 "," 1,322 "," 1,592 "," 1,979 "," 4,197 "," 6,104 "," 4,807 "," 6,727 ",," 95,824 "
,E12000008,South East,E10000014,Hampshire,E07000094,Winchester," 9,063 "," 5,713 "," 7,529 "," 8,435 "," 8,578 "," 7,401 "," 6,343 "," 6,774 "," 5,222 "," 7,626 ",," 4,008 "," 1,258 "," 1,504 "," 1,680 "," 1,792 "," 1,833 "," 5,146 "," 6,433 "," 5,067 "," 7,406 ",," 108,811 "
,E12000008,South East,E06000040,Windsor and Maidenhead,E06000040,Windsor and Maidenhead," 9,058 "," 9,060 "," 9,978 "," 10,737 "," 10,098 "," 8,353 "," 6,911 "," 7,056 "," 5,420 "," 7,985 ",," 2,992 "," 1,217 "," 1,475 "," 1,713 "," 2,144 "," 2,444 "," 5,275 "," 6,679 "," 5,229 "," 7,361 ",," 121,185 "
,E12000008,South East,E10000030,Surrey,E07000217,Woking," 6,300 "," 4,940 "," 6,302 "," 6,606 "," 6,292 "," 5,199 "," 4,329 "," 4,314 "," 3,151 "," 4,859 ",," 2,356 ", 896 , 964 ," 1,637 "," 1,759 "," 2,437 "," 3,585 "," 3,992 "," 3,015 "," 4,518 ",," 77,451 "
,E12000008,South East,E06000041,Wokingham,E06000041,Wokingham," 10,276 "," 8,994 "," 11,369 "," 11,727 "," 11,324 "," 9,422 "," 7,597 "," 7,905 "," 5,994 "," 8,348 ",," 3,672 "," 1,294 "," 1,605 "," 1,990 "," 2,678 "," 2,632 "," 4,610 "," 7,571 "," 5,835 "," 8,033 ",," 132,876 "
,E12000008,South East,E10000032,West Sussex,E07000229,Worthing," 8,038 "," 4,595 "," 5,981 "," 7,458 "," 7,394 "," 6,267 "," 5,541 "," 6,367 "," 4,727 "," 7,392 ",," 4,703 "," 1,619 "," 2,054 "," 2,794 "," 2,811 "," 2,839 "," 3,777 "," 6,071 "," 4,519 "," 6,993 ",," 101,940 "
,E12000009,South West,E06000022,Bath and North East Somerset,E06000022,Bath and North East Somerset," 12,653 "," 6,203 "," 9,320 "," 11,929 "," 11,940 "," 10,308 "," 9,150 "," 9,651 "," 7,277 "," 10,629 ",," 5,965 "," 1,697 "," 2,214 "," 2,933 "," 2,958 "," 2,760 "," 7,620 "," 9,322 "," 7,094 "," 10,218 ",," 151,841 "
,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",E06000058,"Bournemouth, Christchurch and Poole"," 29,622 "," 19,036 "," 21,085 "," 24,214 "," 24,514 "," 21,831 "," 19,898 "," 21,776 "," 16,614 "," 25,193 ",," 12,719 "," 4,394 "," 5,164 "," 6,574 "," 7,682 "," 8,941 "," 16,108 "," 20,782 "," 15,963 "," 24,050 ",," 346,160 "
,E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of"," 43,216 "," 18,024 "," 21,721 "," 23,807 "," 23,129 "," 19,209 "," 16,320 "," 15,505 "," 11,056 "," 15,987 ",," 18,303 "," 4,443 "," 4,787 "," 5,519 "," 6,427 "," 6,495 "," 13,433 "," 14,632 "," 10,609 "," 15,354 ",," 307,976 "
,E12000009,South West,E10000013,Gloucestershire,E07000078,Cheltenham," 8,034 "," 4,686 "," 6,350 "," 7,373 "," 7,700 "," 6,450 "," 5,475 "," 5,685 "," 4,398 "," 6,868 ",," 4,263 "," 1,271 "," 1,519 "," 1,829 "," 2,133 "," 1,989 "," 4,852 "," 5,438 "," 4,292 "," 6,660 ",," 97,265 "
,E12000009,South West,E06000052,Cornwall,E06000052,Cornwall," 34,705 "," 21,892 "," 28,425 "," 37,175 "," 40,014 "," 37,970 "," 35,812 "," 39,059 "," 28,762 "," 35,634 ",," 15,998 "," 5,350 "," 6,911 "," 9,632 "," 11,938 "," 12,821 "," 27,609 "," 37,466 "," 27,916 "," 34,520 ",," 529,609 "
,E12000009,South West,E10000013,Gloucestershire,E07000079,Cotswold," 4,941 "," 2,957 "," 5,065 "," 6,440 "," 7,049 "," 6,290 "," 5,851 "," 6,156 "," 4,760 "," 6,391 ",," 1,613 ", 553 , 707 ," 1,161 "," 1,427 "," 1,830 "," 4,212 "," 5,893 "," 4,597 "," 6,098 ",," 83,991 "
,E12000009,South West,E06000059,Dorset,E06000059,Dorset," 24,506 "," 14,259 "," 19,060 "," 24,981 "," 27,892 "," 27,345 "," 26,067 "," 29,640 "," 22,473 "," 31,216 ",," 10,207 "," 3,360 "," 4,355 "," 5,954 "," 7,542 "," 8,143 "," 16,172 "," 28,266 "," 21,798 "," 30,026 ",," 383,262 "
,E12000009,South West,E10000008,Devon,E07000040,East Devon," 8,133 "," 4,859 "," 7,135 "," 9,656 "," 10,224 "," 9,828 "," 9,955 "," 11,581 "," 9,188 "," 13,174 ",," 4,245 "," 1,376 "," 1,856 "," 2,559 "," 2,992 "," 3,330 "," 7,505 "," 11,040 "," 8,971 "," 12,551 ",," 150,158 "
,E12000009,South West,E10000008,Devon,E07000041,Exeter," 11,411 "," 4,950 "," 5,974 "," 7,231 "," 6,934 "," 5,967 "," 5,310 "," 5,520 "," 4,130 "," 6,169 ",," 5,580 "," 1,471 "," 1,629 "," 2,046 "," 2,176 "," 2,131 "," 3,371 "," 5,237 "," 4,009 "," 5,970 ",," 97,216 "
,E12000009,South West,E10000013,Gloucestershire,E07000080,Forest of Dean," 4,516 "," 1,791 "," 4,048 "," 5,587 "," 6,167 "," 5,525 "," 5,074 "," 5,325 "," 3,948 "," 4,857 ",," 2,025 ", 608 , 775 ," 1,031 "," 1,248 "," 1,172 "," 3,734 "," 4,765 "," 3,771 "," 4,601 ",," 70,568 "
,E12000009,South West,E10000013,Gloucestershire,E07000081,Gloucester," 11,080 "," 5,782 "," 6,900 "," 8,384 "," 8,361 "," 7,115 "," 5,705 "," 5,586 "," 4,371 "," 5,796 ",," 4,902 "," 1,554 "," 1,875 "," 2,421 "," 2,925 "," 3,332 "," 4,957 "," 5,299 "," 4,220 "," 5,597 ",," 106,162 "
,E12000009,South West,E06000053,Isles of Scilly,E06000053,Isles of Scilly, 372 , 123 , 104 , 145 , 159 , 129 , 120 , 141 , 124 , 163 ,, 81 , 47 , 34 , 55 , 56 , 62 , 112 , 138 , 124 , 162 ,," 2,451 "
,E12000009,South West,E10000027,Somerset,E07000187,Mendip," 7,386 "," 4,394 "," 6,021 "," 8,162 "," 8,263 "," 7,413 "," 6,870 "," 7,355 "," 5,354 "," 7,178 ",," 3,548 "," 1,314 "," 1,698 "," 2,398 "," 2,754 "," 3,287 "," 5,575 "," 7,164 "," 5,232 "," 6,994 ",," 108,360 "
,E12000009,South West,E10000008,Devon,E07000042,Mid Devon," 4,779 "," 2,968 "," 4,234 "," 5,768 "," 6,008 "," 5,339 "," 5,021 "," 5,285 "," 3,961 "," 5,133 ",," 2,200 ", 725 , 911 ," 1,180 "," 1,329 "," 1,282 "," 2,143 "," 4,850 "," 3,793 "," 4,913 ",," 71,822 "
,E12000009,South West,E10000008,Devon,E07000043,North Devon," 5,401 "," 3,136 "," 4,619 "," 6,724 "," 7,325 "," 6,843 "," 6,110 "," 6,761 "," 5,218 "," 6,798 ",," 3,062 "," 1,070 "," 1,403 "," 1,893 "," 2,172 "," 2,437 "," 2,405 "," 6,339 "," 5,080 "," 6,604 ",," 91,400 "
,E12000009,South West,E06000024,North Somerset,E06000024,North Somerset," 14,273 "," 8,283 "," 12,396 "," 14,509 "," 14,930 "," 12,882 "," 12,171 "," 13,608 "," 10,583 "," 14,383 ",," 5,801 "," 2,038 "," 2,656 "," 3,608 "," 4,205 "," 4,370 "," 9,589 "," 12,738 "," 10,305 "," 13,836 ",," 197,164 "
,E12000009,South West,E06000026,Plymouth,E06000026,Plymouth," 23,602 "," 11,128 "," 13,399 "," 16,250 "," 16,295 "," 14,203 "," 12,364 "," 12,773 "," 9,567 "," 12,824 ",," 10,736 "," 2,593 "," 2,975 "," 3,748 "," 4,096 "," 4,140 "," 6,278 "," 12,116 "," 9,179 "," 12,230 ",," 210,496 "
,E12000009,South West,E10000027,Somerset,E07000188,Sedgemoor," 7,413 "," 3,886 "," 6,044 "," 8,592 "," 9,064 "," 7,886 "," 7,353 "," 8,073 "," 5,927 "," 7,725 ",," 3,556 "," 1,079 "," 1,471 "," 2,187 "," 2,736 "," 2,942 "," 4,568 "," 7,596 "," 5,712 "," 7,331 ",," 111,141 "
,E12000009,South West,E10000027,Somerset,E07000246,Somerset West and Taunton," 11,982 "," 5,604 "," 7,605 "," 10,223 "," 10,914 "," 10,254 "," 9,746 "," 10,354 "," 8,006 "," 11,211 ",," 6,270 "," 1,814 "," 2,243 "," 3,015 "," 3,730 "," 4,524 "," 6,773 "," 9,984 "," 7,827 "," 10,945 ",," 153,024 "
,E12000009,South West,E06000025,South Gloucestershire,E06000025,South Gloucestershire," 21,260 "," 11,272 "," 15,115 "," 19,227 "," 18,998 "," 15,443 "," 13,186 "," 13,832 "," 11,201 "," 15,069 ",," 9,028 "," 2,728 "," 2,993 "," 3,817 "," 4,463 "," 4,510 "," 11,203 "," 13,320 "," 10,904 "," 14,527 ",," 232,096 "
,E12000009,South West,E10000008,Devon,E07000044,South Hams," 4,494 "," 3,022 "," 4,211 "," 5,909 "," 6,768 "," 6,601 "," 6,164 "," 6,725 "," 4,907 "," 6,260 ",," 2,163 ", 730 , 897 ," 1,308 "," 1,592 "," 1,993 "," 3,849 "," 6,372 "," 4,773 "," 6,039 ",," 84,777 "
,E12000009,South West,E10000027,Somerset,E07000189,South Somerset," 11,199 "," 6,304 "," 8,216 "," 11,334 "," 12,084 "," 11,129 "," 10,628 "," 11,825 "," 8,801 "," 11,473 ",," 5,199 "," 1,628 "," 2,132 "," 3,027 "," 3,879 "," 4,068 "," 8,033 "," 11,347 "," 8,582 "," 11,101 ",," 161,989 "
,E12000009,South West,E10000013,Gloucestershire,E07000082,Stroud," 6,429 "," 5,441 "," 7,371 "," 8,837 "," 8,872 "," 8,132 "," 7,147 "," 7,565 "," 5,476 "," 7,329 ",," 2,656 ", 878 ," 1,171 "," 1,577 "," 1,760 "," 2,433 "," 6,247 "," 7,356 "," 5,383 "," 7,205 ",," 109,265 "
,E12000009,South West,E06000030,Swindon,E06000030,Swindon," 13,669 "," 7,510 "," 12,752 "," 15,334 "," 14,874 "," 12,421 "," 10,129 "," 9,550 "," 6,815 "," 9,455 ",," 6,379 "," 2,258 "," 2,948 "," 3,538 "," 3,999 "," 3,783 "," 7,621 "," 9,040 "," 6,575 "," 8,946 ",," 167,596 "
,E12000009,South West,E10000008,Devon,E07000045,Teignbridge," 8,360 "," 5,258 "," 6,851 "," 9,248 "," 10,263 "," 9,408 "," 9,034 "," 9,670 "," 7,369 "," 9,560 ",," 4,054 "," 1,325 "," 1,629 "," 2,139 "," 2,554 "," 2,389 "," 4,317 "," 9,118 "," 7,140 "," 9,039 ",," 128,725 "
,E12000009,South West,E10000013,Gloucestershire,E07000083,Tewkesbury," 6,050 "," 4,226 "," 5,295 "," 6,373 "," 6,733 "," 5,794 "," 5,375 "," 5,585 "," 4,289 "," 5,715 ",," 2,910 ", 937 ," 1,103 "," 1,448 "," 1,670 "," 2,330 "," 4,917 "," 5,414 "," 4,194 "," 5,549 ",," 85,907 "
,E12000009,South West,E06000027,Torbay,E06000027,Torbay," 9,338 "," 5,032 "," 6,871 "," 9,168 "," 9,918 "," 9,157 "," 8,684 "," 9,555 "," 7,299 "," 9,953 ",," 4,949 "," 1,594 "," 2,002 "," 2,719 "," 3,173 "," 3,537 "," 3,435 "," 8,827 "," 6,899 "," 9,151 ",," 131,261 "
,E12000009,South West,E10000008,Devon,E07000046,Torridge," 3,708 "," 2,065 "," 3,136 "," 4,681 "," 5,147 "," 5,164 "," 4,870 "," 5,311 "," 3,885 "," 4,711 ",," 1,955 ", 633 , 776 ," 1,182 "," 1,369 "," 1,434 "," 1,496 "," 4,960 "," 3,755 "," 4,574 ",," 64,812 "
,E12000009,South West,E10000008,Devon,E07000047,West Devon," 3,128 "," 2,003 "," 2,809 "," 3,889 "," 4,523 "," 4,204 "," 3,971 "," 4,309 "," 3,263 "," 4,165 ",," 1,827 ", 639 , 852 ," 1,190 "," 1,562 "," 1,807 "," 3,031 "," 4,179 "," 3,188 "," 4,076 ",," 58,615 "
,E12000009,South West,E06000054,Wiltshire,E06000054,Wiltshire," 30,355 "," 16,456 "," 26,213 "," 35,026 "," 36,078 "," 31,483 "," 27,823 "," 29,286 "," 22,055 "," 29,706 ",," 12,716 "," 4,070 "," 5,553 "," 7,217 "," 8,331 "," 9,442 "," 19,079 "," 28,180 "," 21,442 "," 28,900 ",," 429,411 "
,E12000005,West Midlands,E08000025,Birmingham,E08000025,Birmingham," 89,249 "," 44,595 "," 48,650 "," 56,325 "," 52,937 "," 46,379 "," 38,808 "," 35,243 "," 26,514 "," 39,008 ",," 31,375 "," 10,351 "," 11,905 "," 15,564 "," 17,205 "," 18,654 "," 29,425 "," 32,405 "," 24,727 "," 35,837 ",," 705,156 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000234,Bromsgrove," 7,588 "," 4,595 "," 5,961 "," 7,018 "," 6,987 "," 6,039 "," 5,538 "," 5,676 "," 4,554 "," 6,353 ",," 2,942 "," 1,150 "," 1,351 "," 1,743 "," 1,984 "," 2,036 "," 4,397 "," 5,520 "," 4,421 "," 6,154 ",," 92,007 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000192,Cannock Chase," 8,166 "," 4,498 "," 5,781 "," 7,282 "," 7,122 "," 5,878 "," 5,143 "," 5,221 "," 3,947 "," 4,710 ",," 2,942 ", 845 ," 1,099 "," 1,430 "," 1,530 "," 1,553 "," 4,375 "," 4,965 "," 3,838 "," 4,528 ",," 84,853 "
,E12000005,West Midlands,E08000026,Coventry,E08000026,Coventry," 26,299 "," 15,139 "," 16,211 "," 18,895 "," 17,753 "," 15,418 "," 12,828 "," 12,233 "," 9,728 "," 13,709 ",," 10,531 "," 3,670 "," 4,259 "," 5,504 "," 6,079 "," 6,204 "," 10,175 "," 11,396 "," 9,232 "," 12,925 ",," 238,188 "
,E12000005,West Midlands,E08000027,Dudley,E08000027,Dudley," 25,376 "," 13,008 "," 16,353 "," 21,223 "," 20,462 "," 17,413 "," 16,026 "," 16,506 "," 13,463 "," 17,687 ",," 8,725 "," 2,735 "," 3,597 "," 4,382 "," 4,713 "," 4,543 "," 11,889 "," 15,455 "," 12,895 "," 16,973 ",," 263,424 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000193,East Staffordshire," 8,333 "," 4,817 "," 6,591 "," 8,093 "," 8,018 "," 7,184 "," 5,946 "," 6,058 "," 4,602 "," 5,887 ",," 3,500 "," 1,162 "," 1,572 "," 2,091 "," 2,487 "," 2,798 "," 5,125 "," 5,785 "," 4,448 "," 5,660 ",," 100,157 "
,E12000005,West Midlands,E06000019,"Herefordshire, County of",E06000019,"Herefordshire, County of"," 11,801 "," 4,850 "," 8,197 "," 12,347 "," 13,545 "," 12,774 "," 11,829 "," 12,427 "," 9,386 "," 12,713 ",," 5,369 "," 1,630 "," 2,061 "," 3,166 "," 3,666 "," 3,723 "," 8,186 "," 11,805 "," 9,143 "," 12,317 ",," 170,935 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000194,Lichfield," 6,846 "," 4,489 "," 5,965 "," 7,557 "," 7,432 "," 6,329 "," 5,947 "," 6,744 "," 5,672 "," 6,379 ",," 2,521 ", 831 ," 1,146 "," 1,526 "," 1,750 "," 1,851 "," 4,807 "," 6,353 "," 5,478 "," 6,154 ",," 95,777 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000235,Malvern Hills," 5,077 "," 2,536 "," 4,061 "," 5,524 "," 6,123 "," 5,752 "," 5,276 "," 5,865 "," 4,405 "," 6,082 ",," 1,875 ", 687 , 982 ," 1,858 "," 2,090 "," 2,623 "," 4,352 "," 5,618 "," 4,268 "," 5,884 ",," 80,938 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000195,Newcastle-under-Lyme," 9,943 "," 4,746 "," 6,506 "," 8,361 "," 8,286 "," 7,621 "," 6,643 "," 7,157 "," 5,248 "," 7,107 ",," 4,271 "," 1,292 "," 1,607 "," 1,962 "," 2,010 "," 2,241 "," 5,374 "," 6,843 "," 5,045 "," 6,872 ",," 109,135 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000218,North Warwickshire," 4,552 "," 2,766 "," 3,668 "," 4,797 "," 4,752 "," 4,249 "," 3,663 "," 3,881 "," 2,910 "," 3,525 ",," 1,668 ", 502 , 716 ," 1,081 "," 1,362 "," 1,550 "," 3,215 "," 3,757 "," 2,796 "," 3,192 ",," 58,602 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000219,Nuneaton and Bedworth," 9,853 "," 5,140 "," 6,779 "," 8,626 "," 8,428 "," 7,285 "," 6,634 "," 6,800 "," 5,178 "," 6,183 ",," 4,096 "," 1,314 "," 1,567 "," 1,923 "," 2,160 "," 2,164 "," 5,239 "," 6,418 "," 4,897 "," 5,852 ",," 106,536 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000236,Redditch," 7,162 "," 3,548 "," 4,424 "," 5,235 "," 5,104 "," 4,755 "," 4,635 "," 4,583 "," 3,078 "," 3,376 ",," 2,064 ", 732 , 769 ," 1,011 "," 1,156 "," 1,177 "," 3,472 "," 4,284 "," 2,949 "," 3,215 ",," 66,729 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000220,Rugby," 6,357 "," 4,621 "," 5,944 "," 7,279 "," 7,109 "," 5,872 "," 4,936 "," 5,260 "," 4,378 "," 5,569 ",," 3,107 "," 1,228 "," 1,542 "," 1,993 "," 2,467 "," 2,623 "," 4,519 "," 5,054 "," 4,238 "," 5,344 ",," 89,440 "
,E12000005,West Midlands,E08000028,Sandwell,E08000028,Sandwell," 26,221 "," 13,071 "," 16,232 "," 19,657 "," 18,275 "," 15,539 "," 12,953 "," 12,002 "," 9,238 "," 12,553 ",," 8,454 "," 3,063 "," 3,754 "," 4,833 "," 5,136 "," 5,022 "," 10,090 "," 11,021 "," 8,663 "," 11,527 ",," 227,304 "
,E12000005,West Midlands,E06000051,Shropshire,E06000051,Shropshire," 20,428 "," 11,911 "," 16,435 "," 21,936 "," 23,455 "," 21,298 "," 19,735 "," 20,770 "," 16,312 "," 21,016 ",," 9,734 "," 2,994 "," 4,189 "," 5,737 "," 6,759 "," 7,189 "," 16,588 "," 20,046 "," 15,891 "," 20,285 ",," 302,708 "
,E12000005,West Midlands,E08000029,Solihull,E08000029,Solihull," 17,545 "," 9,832 "," 12,064 "," 14,504 "," 14,498 "," 12,455 "," 10,571 "," 11,750 "," 9,246 "," 12,731 ",," 5,153 "," 1,986 "," 2,327 "," 2,920 "," 3,533 "," 3,699 "," 9,072 "," 11,349 "," 8,947 "," 12,293 ",," 186,475 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000196,South Staffordshire," 8,559 "," 4,542 "," 6,048 "," 7,918 "," 8,324 "," 7,615 "," 6,697 "," 7,185 "," 5,890 "," 7,388 ",," 2,922 "," 1,001 "," 1,247 "," 1,759 "," 2,102 "," 2,402 "," 5,723 "," 6,941 "," 5,725 "," 7,151 ",," 107,139 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000197,Stafford," 10,566 "," 6,248 "," 7,701 "," 9,570 "," 9,332 "," 8,498 "," 7,689 "," 8,166 "," 6,539 "," 8,181 ",," 4,146 "," 1,507 "," 1,756 "," 2,388 "," 2,523 "," 2,595 "," 6,751 "," 7,835 "," 6,313 "," 7,939 ",," 126,243 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000198,Staffordshire Moorlands," 5,977 "," 3,106 "," 5,098 "," 7,253 "," 7,180 "," 6,530 "," 6,140 "," 6,859 "," 5,161 "," 6,362 ",," 2,753 ", 921 ," 1,237 "," 1,709 "," 1,861 "," 1,928 "," 5,183 "," 6,554 "," 5,034 "," 6,201 ",," 93,047 "
,E12000005,West Midlands,E06000021,Stoke-on-Trent,E06000021,Stoke-on-Trent," 21,008 "," 9,925 "," 12,744 "," 15,375 "," 15,222 "," 13,644 "," 11,869 "," 11,624 "," 8,575 "," 11,013 ",," 8,685 "," 2,674 "," 3,378 "," 4,297 "," 4,810 "," 4,920 "," 9,516 "," 10,943 "," 8,216 "," 10,465 ",," 198,903 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000221,Stratford-on-Avon," 7,477 "," 5,725 "," 7,737 "," 9,774 "," 10,122 "," 9,034 "," 8,085 "," 8,814 "," 7,119 "," 9,232 ",," 3,235 "," 1,109 "," 1,387 "," 2,182 "," 2,989 "," 3,496 "," 7,396 "," 8,573 "," 6,929 "," 8,940 ",," 129,355 "
,E12000005,West Midlands,E10000028,Staffordshire,E07000199,Tamworth," 5,626 "," 2,978 "," 3,926 "," 5,379 "," 4,863 "," 4,426 "," 4,194 "," 4,120 "," 2,940 "," 3,266 ",," 1,846 ", 563 , 783 , 992 ," 1,117 "," 1,529 "," 3,356 "," 3,917 "," 2,839 "," 3,087 ",," 61,747 "
,E12000005,West Midlands,E06000020,Telford and Wrekin,E06000020,Telford and Wrekin," 14,400 "," 7,626 "," 9,662 "," 12,189 "," 11,649 "," 9,827 "," 8,829 "," 8,797 "," 6,392 "," 7,545 ",," 5,270 "," 1,670 "," 2,163 "," 2,746 "," 3,051 "," 2,988 "," 7,562 "," 8,304 "," 6,132 "," 7,147 ",," 143,949 "
,E12000005,West Midlands,E08000030,Walsall,E08000030,Walsall," 24,219 "," 12,042 "," 13,954 "," 17,301 "," 16,641 "," 14,508 "," 12,357 "," 12,113 "," 9,630 "," 13,775 ",," 8,055 "," 2,642 "," 3,206 "," 4,357 "," 4,489 "," 4,598 "," 10,289 "," 11,407 "," 9,245 "," 12,937 ",," 217,765 "
,E12000005,West Midlands,E10000031,Warwickshire,E07000222,Warwick," 10,061 "," 7,706 "," 8,533 "," 9,388 "," 9,007 "," 7,661 "," 6,839 "," 7,093 "," 5,622 "," 7,754 ",," 4,794 "," 1,589 "," 1,910 "," 2,455 "," 3,140 "," 3,332 "," 6,043 "," 6,841 "," 5,433 "," 7,287 ",," 122,488 "
,E12000005,West Midlands,E08000031,Wolverhampton,E08000031,Wolverhampton," 20,900 "," 11,122 "," 12,950 "," 15,547 "," 14,607 "," 12,844 "," 11,204 "," 10,392 "," 7,914 "," 11,929 ",," 7,160 "," 2,613 "," 3,128 "," 3,769 "," 4,096 "," 4,291 "," 8,015 "," 9,635 "," 7,435 "," 11,150 ",," 190,701 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000237,Worcester," 8,201 "," 3,598 "," 5,501 "," 6,781 "," 6,595 "," 5,410 "," 4,818 "," 4,737 "," 3,475 "," 4,679 ",," 4,015 "," 1,280 "," 1,486 "," 1,798 "," 2,085 "," 2,050 "," 3,707 "," 4,338 "," 3,306 "," 4,498 ",," 82,358 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000238,Wychavon," 8,330 "," 4,602 "," 6,947 "," 9,353 "," 9,828 "," 8,703 "," 8,206 "," 8,807 "," 6,621 "," 8,580 ",," 3,086 "," 1,105 "," 1,449 "," 1,957 "," 2,506 "," 3,634 "," 7,297 "," 8,551 "," 6,474 "," 8,366 ",," 124,402 "
,E12000005,West Midlands,E10000034,Worcestershire,E07000239,Wyre Forest," 6,390 "," 3,808 "," 5,261 "," 7,114 "," 7,022 "," 6,072 "," 6,083 "," 7,053 "," 5,524 "," 6,374 ",," 3,050 "," 1,117 "," 1,584 "," 2,144 "," 2,526 "," 3,119 "," 5,169 "," 6,800 "," 5,370 "," 6,225 ",," 97,805 "
,E12000003,Yorkshire and The Humber,E08000016,Barnsley,E08000016,Barnsley," 18,709 "," 10,554 "," 12,836 "," 17,185 "," 16,880 "," 14,847 "," 12,895 "," 12,763 "," 9,390 "," 11,280 ",," 7,837 "," 2,442 "," 2,949 "," 4,319 "," 4,783 "," 5,160 "," 9,249 "," 11,994 "," 8,997 "," 10,732 ",," 205,801 "
,E12000003,Yorkshire and The Humber,E08000032,Bradford,E08000032,Bradford," 40,839 "," 20,629 "," 24,633 "," 29,289 "," 28,861 "," 26,358 "," 22,503 "," 21,233 "," 13,800 "," 20,852 ",," 16,040 "," 5,854 "," 6,689 "," 8,726 "," 9,801 "," 11,289 "," 17,847 "," 19,795 "," 13,031 "," 19,683 ",," 377,752 "
,E12000003,Yorkshire and The Humber,E08000033,Calderdale,E08000033,Calderdale," 14,769 "," 8,991 "," 11,619 "," 14,557 "," 14,077 "," 12,323 "," 10,387 "," 10,740 "," 7,468 "," 9,241 ",," 6,048 "," 2,124 "," 2,792 "," 4,055 "," 4,433 "," 4,956 "," 7,009 "," 10,026 "," 7,119 "," 8,329 ",," 171,063 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000163,Craven," 4,062 "," 2,363 "," 2,994 "," 4,181 "," 4,422 "," 4,309 "," 3,983 "," 4,090 "," 3,122 "," 4,057 ",," 1,543 ", 552 , 686 , 961 ," 1,228 "," 1,621 "," 3,087 "," 3,876 "," 3,024 "," 3,920 ",," 58,081 "
,E12000003,Yorkshire and The Humber,E08000017,Doncaster,E08000017,Doncaster," 27,000 "," 13,761 "," 15,812 "," 19,818 "," 20,729 "," 18,668 "," 16,017 "," 15,992 "," 11,342 "," 15,120 ",," 9,940 "," 3,049 "," 3,806 "," 5,170 "," 6,106 "," 6,777 "," 12,937 "," 15,053 "," 10,838 "," 14,418 ",," 262,353 "
,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,E06000011,East Riding of Yorkshire," 20,012 "," 11,967 "," 17,773 "," 23,875 "," 25,734 "," 23,785 "," 22,419 "," 24,900 "," 17,579 "," 23,388 ",," 9,656 "," 3,253 "," 4,411 "," 5,714 "," 7,461 "," 9,109 "," 14,004 "," 23,785 "," 17,035 "," 22,637 ",," 328,497 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000164,Hambleton," 4,525 "," 3,411 "," 4,702 "," 6,507 "," 7,404 "," 6,634 "," 6,098 "," 6,577 "," 4,853 "," 6,542 ",," 2,494 ", 895 ," 1,207 "," 1,706 "," 2,382 "," 2,486 "," 3,911 "," 6,316 "," 4,767 "," 6,331 ",," 89,748 "
,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,E07000165,Harrogate," 9,998 "," 7,672 "," 9,579 "," 11,904 "," 12,296 "," 10,781 "," 9,249 "," 10,040 "," 7,319 "," 10,656 ",," 4,261 "," 1,514 "," 1,962 "," 2,464 "," 2,918 "," 2,948 "," 6,801 "," 9,687 "," 7,126 "," 10,350 ",," 149,525 "
