MSOA11CD,STP21CD
E02005703,E54000050
E02005704,E54000050
E02005705,E54000050
E02005706,E54000050
E02005707,E54000050
E02005708,E54000050
E02005709,E54000050
E02005710,E54000050
E02005711,E54000050
E02005712,E54000050
E02005713,E54000050
E02005714,E54000050
E02005715,E54000050
E02005716,E54000050
E02005717,E54000050
E02005718,E54000050
E02005719,E54000050
E02005720,E54000050
E02005721,E54000050
E02005722,E54000050
E02005723,E54000050
E02005724,E54000050
E02005725,E54000050
E02005726,E54000050
E02005727,E54000050
E02005728,E54000050
E02005729,E54000050
E02005730,E54000050
E02005731,E54000050
E02005732,E54000050
E02005733,E54000050
E02005734,E54000050
E02005735,E54000050
E02005736,E54000050
E02005737,E54000050
E02005738,E54000050
E02005739,E54000050
E02005740,E54000050
E02005741,E54000050
E02005742,E54000048
E02005742,E54000054
E02005742,E54000048
E02005743,E54000054
E02005744,E54000054
E02005745,E54000054
E02005746,E54000054
E02005747,E54000054
E02005748,E54000054
E02005749,E54000054
E02005750,E54000051
E02005751,E54000051
E02005752,E54000051
E02005753,E54000051
E02005754,E54000051
E02005755,E54000051
E02005756,E54000051
E02005757,E54000051
E02005758,E54000051
E02005759,E54000051
E02005760,E54000051
E02005761,E54000051
E02005762,E54000051
E02005763,E54000051
E02005764,E54000051
E02005765,E54000051
E02005766,E54000051
E02005767,E54000051
E02005768,E54000051
E02005769,E54000051
E02005770,E54000051
E02005771,E54000051
E02005772,E54000051
E02005773,E54000051
E02005774,E54000051
E02005775,E54000051
E02005776,E54000051
E02005777,E54000051
E02005778,E54000051
E02005779,E54000051
E02005780,E54000051
E02005781,E54000051
E02005782,E54000051
E02005783,E54000051
E02005784,E54000051
E02005785,E54000051
E02005786,E54000051
E02005787,E54000051
E02005788,E54000051
E02005789,E54000051
E02005790,E54000051
E02005791,E54000051
E02005794,E54000051
E02005795,E54000051
E02005796,E54000051
E02005797,E54000051
E02005798,E54000051
E02005799,E54000051
E02005800,E54000051
E02005801,E54000051
E02005802,E54000051
E02005803,E54000051
E02005804,E54000051
E02005805,E54000051
E02005806,E54000051
E02005807,E54000051
E02005808,E54000051
E02005809,E54000051
E02005810,E54000051
E02005811,E54000051
E02005812,E54000051
E02005813,E54000051
E02005814,E54000051
E02005815,E54000051
E02005816,E54000051
E02005817,E54000051
E02005818,E54000051
E02005819,E54000014
E02005820,E54000014
E02005821,E54000014
E02005822,E54000014
E02005823,E54000014
E02005824,E54000014
E02005825,E54000014
E02005826,E54000014
E02005827,E54000014
E02005828,E54000014
E02005829,E54000014
E02005830,E54000014
E02005831,E54000014
E02005832,E54000014
E02005833,E54000014
E02005834,E54000014
E02005835,E54000009
E02005836,E54000009
E02005837,E54000009
E02005838,E54000009
E02005839,E54000009
E02005840,E54000009
E02005842,E54000009
E02005843,E54000009
E02005844,E54000009
E02005846,E54000009
E02005847,E54000009
E02005848,E54000009
E02005849,E54000009
E02005850,E54000014
E02005851,E54000014
E02005852,E54000014
E02005853,E54000014
E02005856,E54000014
E02005857,E54000014
E02005858,E54000014
E02005859,E54000014
E02005860,E54000014
E02005861,E54000014
E02005862,E54000014
E02005863,E54000014
E02005864,E54000014
E02005865,E54000014
E02005866,E54000014
E02005868,E54000014
E02005869,E54000014
E02005870,E54000014
E02005871,E54000014
E02005872,E54000014
E02005873,E54000014
E02005874,E54000014
E02005875,E54000014
E02005876,E54000014
E02005877,E54000014
E02005878,E54000014
E02005879,E54000014
E02005880,E54000014
E02005881,E54000014
E02005882,E54000014
E02005883,E54000014
E02005884,E54000014
E02005885,E54000014
E02005886,E54000014
E02005887,E54000014
E02005888,E54000014
E02005889,E54000014
E02005890,E54000014
E02005891,E54000014
E02005892,E54000014
E02005893,E54000014
E02005894,E54000014
E02005895,E54000014
E02005896,E54000014
E02005897,E54000014
E02005898,E54000014
E02005899,E54000014
E02005900,E54000014
E02005901,E54000014
E02005902,E54000014
E02005903,E54000014
E02005904,E54000014
E02005905,E54000014
E02005906,E54000014
E02005907,E54000014
E02005908,E54000014
E02005909,E54000014
E02005910,E54000014
E02005911,E54000014
E02005912,E54000014
E02005913,E54000014
E02005914,E54000014
E02005915,E54000014
E02005916,E54000014
E02005917,E54000014
E02005918,E54000014
E02005919,E54000014
E02005920,E54000014
E02005921,E54000044
E02005922,E54000044
E02005923,E54000044
E02005924,E54000044
E02005925,E54000044
E02005926,E54000044
E02005927,E54000044
E02005928,E54000044
E02005929,E54000044
E02005930,E54000044
E02005931,E54000044
E02005932,E54000044
E02005933,E54000044
E02005934,E54000044
E02005935,E54000044
E02005936,E54000044
E02005937,E54000044
E02005938,E54000044
E02005939,E54000044
E02005940,E54000044
E02005941,E54000044
E02005942,E54000044
E02005943,E54000044
E02005944,E54000044
E02005945,E54000044
E02005946,E54000044
E02005947,E54000044
E02005948,E54000044
E02005949,E54000044
E02005950,E54000044
E02005951,E54000044
E02005952,E54000044
E02005953,E54000044
E02005954,E54000044
E02005955,E54000044
E02005956,E54000044
E02005957,E54000044
E02005958,E54000044
E02005959,E54000044
E02005960,E54000044
E02005961,E54000044
E02005962,E54000044
E02005963,E54000044
E02005964,E54000044
E02005965,E54000044
E02005966,E54000044
E02005967,E54000044
E02005968,E54000044
E02005969,E54000044
E02005970,E54000044
E02005971,E54000044
E02005972,E54000044
E02005973,E54000044
E02005974,E54000044
E02005975,E54000044
E02005976,E54000044
E02005977,E54000044
E02005978,E54000044
E02005979,E54000044
E02005980,E54000044
E02005981,E54000044
E02005982,E54000044
E02005983,E54000044
E02005984,E54000044
E02005985,E54000044
E02005986,E54000044
E02005987,E54000044
E02005988,E54000044
E02005991,E54000044
E02005992,E54000044
E02005993,E54000044
E02005994,E54000044
E02005995,E54000044
E02005996,E54000044
E02005997,E54000044
E02005998,E54000044
E02005999,E54000044
E02006000,E54000044
E02006001,E54000044
E02006002,E54000044
E02006003,E54000044
E02006004,E54000044
E02006005,E54000044
E02006006,E54000044
E02006007,E54000044
E02006008,E54000011
E02006009,E54000011
E02006010,E54000011
E02006011,E54000011
E02006012,E54000011
E02006013,E54000011
E02006014,E54000011
E02006015,E54000011
E02006016,E54000011
E02006017,E54000011
E02006018,E54000011
E02006019,E54000011
E02006020,E54000011
E02006021,E54000011
E02006022,E54000011
E02006023,E54000011
E02006024,E54000011
E02006025,E54000011
E02006026,E54000011
E02006027,E54000011
E02006028,E54000011
E02006029,E54000011
E02006030,E54000011
E02006031,E54000011
E02006032,E54000011
E02006033,E54000011
E02006034,E54000011
E02006035,E54000011
E02006036,E54000011
E02006037,E54000011
E02006038,E54000011
E02006039,E54000011
E02006040,E54000011
E02006041,E54000011
E02006042,E54000011
E02006043,E54000011
E02006044,E54000011
E02006045,E54000011
E02006046,E54000011
E02006047,E54000038
E02006048,E54000038
E02006049,E54000038
E02006050,E54000038
E02006051,E54000038
E02006052,E54000038
E02006053,E54000038
E02006054,E54000038
E02006055,E54000038
E02006056,E54000038
E02006057,E54000038
E02006058,E54000038
E02006059,E54000038
E02006060,E54000038
E02006061,E54000038
E02006062,E54000038
E02006063,E54000038
E02006064,E54000038
E02006065,E54000038
E02006066,E54000038
E02006067,E54000038
E02006068,E54000038
E02006069,E54000038
E02006070,E54000038
E02006071,E54000038
E02006072,E54000038
E02006073,E54000038
E02006074,E54000038
E02006075,E54000038
E02006076,E54000038
E02006077,E54000038
E02006078,E54000038
E02006079,E54000038
E02006080,E54000038
E02006081,E54000038
E02006082,E54000038
E02006083,E54000038
E02006084,E54000038
E02006085,E54000038
E02006086,E54000038
E02006087,E54000038
E02006088,E54000038
E02006089,E54000038
E02006090,E54000038
E02006091,E54000038
E02006092,E54000038
E02006093,E54000038
E02006094,E54000038
E02006095,E54000038
E02006096,E54000038
E02006097,E54000038
E02006098,E54000038
E02006099,E54000038
E02006100,E54000038
E02006101,E54000038
E02006102,E54000038
E02006103,E54000038
E02006104,E54000038
E02006105,E54000038
E02006106,E54000038
E02006107,E54000038
E02006108,E54000038
E02006109,E54000038
E02006110,E54000038
E02006111,E54000038
E02006112,E54000038
E02006113,E54000038
E02006114,E54000038
E02006115,E54000038
E02006116,E54000038
E02006117,E54000038
E02006118,E54000010
E02006119,E54000010
E02006120,E54000010
E02006121,E54000010
E02006122,E54000010
E02006123,E54000010
E02006124,E54000010
E02006125,E54000010
E02006126,E54000010
E02006127,E54000010
E02006128,E54000010
E02006129,E54000010
E02006130,E54000010
E02006131,E54000010
E02006132,E54000010
E02006133,E54000010
E02006134,E54000010
E02006135,E54000010
E02006136,E54000010
E02006137,E54000010
E02006138,E54000010
E02006139,E54000010
E02006140,E54000010
E02006141,E54000010
E02006142,E54000010
E02006143,E54000010
E02006144,E54000010
E02006145,E54000010
E02006146,E54000010
E02006147,E54000010
E02006148,E54000010
E02006149,E54000010
E02006150,E54000010
E02006151,E54000010
E02006152,E54000010
E02006153,E54000010
E02006154,E54000010
E02006155,E54000010
E02006156,E54000010
E02006157,E54000010
E02006158,E54000010
E02006159,E54000010
E02006160,E54000010
E02006161,E54000010
E02006162,E54000010
E02006163,E54000010
E02006164,E54000010
E02006165,E54000010
E02006166,E54000010
E02006167,E54000010
E02006168,E54000010
E02006169,E54000010
E02006170,E54000010
E02006171,E54000010
E02006172,E54000010
E02006173,E54000010
E02006174,E54000010
E02006175,E54000010
E02006176,E54000010
E02006177,E54000010
E02006178,E54000010
E02006179,E54000010
E02006180,E54000010
E02006181,E54000010
E02006182,E54000010
E02006183,E54000010
E02006184,E54000010
E02006185,E54000010
E02006186,E54000010
E02006187,E54000010
E02006188,E54000010
E02006189,E54000010
E02006190,E54000010
E02006191,E54000010
E02006192,E54000010
E02006193,E54000010
E02006194,E54000010
E02006195,E54000010
E02006196,E54000010
E02006197,E54000010
E02006198,E54000010
E02006199,E54000010
E02006200,E54000010
E02006201,E54000010
E02006202,E54000010
E02006203,E54000010
E02006204,E54000010
E02006205,E54000010
E02006206,E54000010
E02006207,E54000010
E02006208,E54000010
E02006209,E54000010
E02006210,E54000010
E02006211,E54000010
E02006212,E54000010
E02006213,E54000010
E02006214,E54000010
E02006215,E54000010
E02006216,E54000010
E02006217,E54000010
E02006218,E54000010
E02006219,E54000010
E02006220,E54000010
E02006221,E54000010
E02006222,E54000010
E02006223,E54000010
E02006224,E54000010
E02006225,E54000010
E02006226,E54000010
E02006227,E54000023
E02006228,E54000023
E02006229,E54000023
E02006230,E54000023
E02006231,E54000023
E02006232,E54000023
E02006233,E54000023
E02006234,E54000023
E02006235,E54000023
E02006236,E54000023
E02006237,E54000023
E02006238,E54000023
E02006239,E54000023
E02006240,E54000023
E02006241,E54000023
E02006242,E54000023
E02006243,E54000023
E02006245,E54000023
E02006246,E54000023
E02006247,E54000023
E02006248,E54000023
E02006249,E54000023
E02006250,E54000023
E02006251,E54000023
E02006252,E54000023
E02006253,E54000023
E02006254,E54000023
E02006255,E54000023
E02006256,E54000023
E02006257,E54000023
E02006258,E54000023
E02006259,E54000023
E02006260,E54000023
E02006261,E54000023
E02006262,E54000023
E02006263,E54000023
E02006264,E54000023
E02006265,E54000023
E02006266,E54000023
E02006267,E54000023
E02006268,E54000023
E02006269,E54000023
E02006270,E54000023
E02006271,E54000023
E02006272,E54000023
E02006273,E54000023
E02006274,E54000023
E02006275,E54000023
E02006276,E54000023
E02006277,E54000023
E02006278,E54000023
E02006279,E54000023
E02006280,E54000023
E02006281,E54000023
E02006282,E54000023
E02006283,E54000023
E02006284,E54000023
E02006285,E54000023
E02006286,E54000023
E02006287,E54000023
E02006288,E54000023
E02006289,E54000023
E02006290,E54000023
E02006291,E54000023
E02006292,E54000023
E02006293,E54000023
E02006294,E54000023
E02006295,E54000023
E02006296,E54000023
E02006297,E54000023
E02006298,E54000023
E02006299,E54000023
E02006300,E54000023
E02006301,E54000023
E02006302,E54000022
E02006303,E54000022
E02006304,E54000022
E02006305,E54000022
E02006306,E54000022
E02006307,E54000022
E02006308,E54000022
E02006309,E54000022
E02006310,E54000022
E02006311,E54000022
E02006312,E54000022
E02006313,E54000022
E02006314,E54000022
E02006315,E54000022
E02006316,E54000022
E02006317,E54000052
E02006318,E54000052
E02006319,E54000052
E02006320,E54000052
E02006321,E54000052
E02006322,E54000052
E02006323,E54000052
E02006324,E54000052
E02006325,E54000052
E02006326,E54000052
E02006327,E54000052
E02006328,E54000052
E02006329,E54000052
E02006330,E54000052
E02006331,E54000052
E02006332,E54000052
E02006333,E54000052
E02006334,E54000052
E02006335,E54000052
E02006336,E54000052
E02006337,E54000052
E02006338,E54000052
E02006339,E54000052
E02006341,E54000052
E02006342,E54000052
E02006343,E54000052
E02006344,E54000052
E02006345,E54000052
E02006346,E54000052
E02006347,E54000034
E02006348,E54000052
E02006349,E54000052
E02006350,E54000052
E02006351,E54000052
E02006352,E54000052
E02006353,E54000034
E02006354,E54000052
E02006355,E54000052
E02006356,E54000052
E02006357,E54000034
E02006358,E54000052
E02006359,E54000052
E02006360,E54000052
E02006361,E54000052
E02006362,E54000052
E02006363,E54000052
E02006364,E54000052
E02006365,E54000052
E02006366,E54000052
E02006367,E54000052
E02006368,E54000052
E02006369,E54000052
E02006370,E54000052
E02006371,E54000052
E02006372,E54000052
E02006373,E54000052
E02006374,E54000052
E02006375,E54000052
E02006376,E54000052
E02006377,E54000052
E02006378,E54000052
E02006379,E54000052
E02006380,E54000052
E02006381,E54000052
E02006382,E54000052
E02006383,E54000052
E02006384,E54000052
E02006385,E54000052
E02006386,E54000052
E02006387,E54000052
E02006388,E54000052
E02006389,E54000052
E02006390,E54000052
E02006391,E54000052
E02006392,E54000052
E02006393,E54000052
E02006394,E54000034
E02006395,E54000052
E02006396,E54000052
E02006397,E54000052
E02006398,E54000052
E02006399,E54000052
E02006400,E54000052
E02006401,E54000052
E02006402,E54000052
E02006403,E54000052
E02006404,E54000052
E02006405,E54000052
E02006406,E54000052
E02006407,E54000052
E02006408,E54000052
E02006409,E54000052
E02006410,E54000052
E02006411,E54000052
E02006412,E54000052
E02006413,E54000052
E02006414,E54000052
E02006415,E54000052
E02006416,E54000052
E02006416,E54000034
E02006417,E54000034
E02006418,E54000034
E02006419,E54000034
E02006420,E54000034
E02006421,E54000052
E02006422,E54000034
E02006423,E54000034
E02006424,E54000034
E02006425,E54000034
E02006426,E54000034
E02006427,E54000034
E02006429,E54000052
E02006430,E54000052
E02006431,E54000052
E02006432,E54000052
E02006433,E54000052
E02006434,E54000052
E02006435,E54000052
E02006436,E54000052
E02006437,E54000052
E02006438,E54000052
E02006439,E54000034
E02006440,E54000034
E02006441,E54000034
E02006442,E54000034
E02006443,E54000052
E02006444,E54000034
E02006445,E54000052
E02006446,E54000052
E02006447,E54000034
E02006448,E54000052
E02006449,E54000052
E02006450,E54000052
E02006451,E54000052
E02006453,E54000052
E02006454,E54000052
E02006455,E54000052
E02006456,E54000052
E02006457,E54000052
E02006458,E54000052
E02006459,E54000052
E02006460,E54000052
E02006461,E54000052
E02006462,E54000052
E02006463,E54000052
E02006464,E54000052
E02006465,E54000052
E02006466,E54000052
E02006467,E54000052
E02006468,E54000018
E02006469,E54000018
E02006470,E54000018
E02006471,E54000018
E02006472,E54000018
E02006473,E54000018
E02006474,E54000018
E02006475,E54000018
E02006476,E54000018
E02006477,E54000018
E02006478,E54000018
E02006479,E54000018
E02006480,E54000018
E02006481,E54000018
E02006482,E54000018
E02006483,E54000018
E02006484,E54000018
E02006485,E54000018
E02006486,E54000018
E02006487,E54000018
E02006488,E54000018
E02006489,E54000018
E02006490,E54000018
E02006492,E54000018
E02006493,E54000018
E02006494,E54000018
E02006495,E54000018
E02006496,E54000018
E02006497,E54000018
E02006498,E54000018
E02006499,E54000018
E02006500,E54000018
E02006501,E54000018
E02006502,E54000018
E02006503,E54000018
E02006504,E54000018
E02006505,E54000018
E02006506,E54000018
E02006507,E54000018
E02006508,E54000018
E02006509,E54000018
E02006510,E54000018
E02006511,E54000018
E02006512,E54000018
E02006513,E54000018
E02006514,E54000018
E02006515,E54000018
E02006516,E54000018
E02006517,E54000018
E02006518,E54000018
E02006519,E54000018
E02006520,E54000018
E02006521,E54000018
E02006522,E54000018
E02006523,E54000018
E02006524,E54000018
E02006525,E54000018
E02006526,E54000018
E02006527,E54000018
E02006528,E54000018
E02006529,E54000018
E02006530,E54000018
E02006531,E54000018
E02006532,E54000018
E02006533,E54000018
E02006534,E54000053
E02006535,E54000053
E02006536,E54000053
E02006537,E54000053
E02006538,E54000053
E02006539,E54000053
E02006540,E54000053
E02006541,E54000053
E02006542,E54000053
E02006543,E54000053
E02006544,E54000053
E02006545,E54000053
E02006546,E54000053
E02006547,E54000053
E02006548,E54000053
E02006549,E54000053
E02006550,E54000053
E02006551,E54000053
E02006552,E54000053
E02006553,E54000053
E02006554,E54000053
E02006555,E54000053
E02006556,E54000053
E02006557,E54000053
E02006558,E54000053
E02006559,E54000053
E02006560,E54000053
E02006561,E54000052
E02006562,E54000053
E02006563,E54000053
E02006564,E54000053
E02006565,E54000053
E02006566,E54000053
E02006567,E54000053
E02006568,E54000053
E02006569,E54000053
E02006570,E54000053
E02006571,E54000053
E02006572,E54000053
E02006573,E54000053
E02006574,E54000053
E02006575,E54000053
E02006576,E54000053
E02006577,E54000053
E02006578,E54000053
E02006579,E54000053
E02006580,E54000053
E02006581,E54000053
E02006582,E54000053
E02006583,E54000053
E02006584,E54000053
E02006585,E54000053
E02006586,E54000053
E02006587,E54000053
E02006588,E54000053
E02006589,E54000053
E02006590,E54000053
E02006591,E54000053
E02006592,E54000053
E02006593,E54000053
E02006594,E54000053
E02006595,E54000053
E02006596,E54000053
E02006597,E54000053
E02006598,E54000053
E02006599,E54000053
E02006600,E54000053
E02006601,E54000053
E02006602,E54000053
E02006603,E54000053
E02006604,E54000053
E02006605,E54000053
E02006606,E54000053
E02006607,E54000053
E02006608,E54000053
E02006609,E54000053
E02006610,E54000053
E02006611,E54000053
E02006612,E54000053
E02006613,E54000053
E02006614,E54000053
E02006615,E54000053
E02006616,E54000053
E02006617,E54000053
E02006618,E54000053
E02006619,E54000053
E02006620,E54000053
E02006621,E54000053
E02006622,E54000053
E02006623,E54000053
E02006624,E54000053
E02006625,E54000053
E02006626,E54000053
E02006627,E54000053
E02006628,E54000053
E02006629,E54000053
E02006630,E54000053
E02006631,E54000053
E02006632,E54000053
E02006633,E54000053
E02006634,E54000040
E02006635,E54000040
E02006636,E54000040
E02006637,E54000040
E02006638,E54000040
E02006639,E54000040
E02006640,E54000040
E02006641,E54000040
E02006642,E54000040
E02006643,E54000040
E02006644,E54000040
E02006645,E54000040
E02006646,E54000040
E02006647,E54000040
E02006648,E54000040
E02006649,E54000040
E02006650,E54000040
E02006651,E54000040
E02006652,E54000040
E02006653,E54000040
E02006654,E54000040
E02006655,E54000040
E02006656,E54000040
E02006657,E54000040
E02006658,E54000040
E02006659,E54000040
E02006660,E54000040
E02006661,E54000040
E02006662,E54000040
E02006663,E54000040
E02006664,E54000040
E02006665,E54000040
E02006666,E54000040
E02006667,E54000040
E02006668,E54000040
E02006669,E54000040
E02006670,E54000040
E02006671,E54000040
E02006672,E54000040
E02006673,E54000040
E02006674,E54000040
E02006675,E54000040
E02006676,E54000040
E02006677,E54000040
E02006678,E54000040
E02006679,E54000040
E02006680,E54000040
E02006681,E54000040
E02006682,E54000040
E02006683,E54000040
E02006684,E54000040
E02006685,E54000040
E02006686,E54000040
E02006687,E54000040
E02006688,E54000040
E02006689,E54000040
E02006690,E54000040
E02006691,E54000040
E02006692,E54000040
E02006693,E54000040
E02006694,E54000040
E02006695,E54000040
E02006696,E54000019
E02006697,E54000019
E02006698,E54000019
E02006699,E54000019
E02006700,E54000019
E02006701,E54000019
E02006702,E54000019
E02006703,E54000019
E02006704,E54000019
E02006705,E54000019
E02006706,E54000019
E02006707,E54000019
E02006708,E54000019
E02006709,E54000019
E02006710,E54000019
E02006711,E54000019
E02006712,E54000019
E02006713,E54000019
E02006714,E54000019
E02006715,E54000019
E02006716,E54000019
E02006717,E54000019
E02006718,E54000019
E02006719,E54000019
E02006720,E54000019
E02006721,E54000019
E02006722,E54000019
E02006723,E54000019
E02006724,E54000019
E02006725,E54000019
E02006726,E54000019
E02006727,E54000019
E02006728,E54000019
E02006729,E54000019
E02006730,E54000019
E02006731,E54000019
E02006732,E54000019
E02006733,E54000019
E02006734,E54000019
E02006735,E54000019
E02006736,E54000019
E02006737,E54000019
E02006738,E54000019
E02006739,E54000019
E02006740,E54000019
E02006741,E54000019
E02006742,E54000019
E02006743,E54000019
E02006744,E54000019
E02006745,E54000019
E02006746,E54000019
E02006747,E54000019
E02006748,E54000019
E02006749,E54000019
E02006750,E54000019
E02006751,E54000019
E02006752,E54000019
E02006753,E54000019
E02006754,E54000019
E02006755,E54000019
E02006756,E54000019
E02006757,E54000019
E02006758,E54000019
E02006759,E54000019
E02006760,E54000019
E02006761,E54000019
E02006762,E54000019
E02006763,E54000019
E02006764,E54000019
E02006765,E54000019
E02006766,E54000019
E02006767,E54000019
E02006768,E54000019
E02006769,E54000019
E02006770,E54000019
E02006771,E54000019
E02006772,E54000019
E02006773,E54000019
E02006774,E54000019
E02006775,E54000019
E02006776,E54000019
E02006777,E54000019
E02006778,E54000019
E02006779,E54000019
E02006780,E54000019
E02006781,E54000036
E02006782,E54000030
E02006783,E54000030
E02006784,E54000030
E02006785,E54000030
E02006786,E54000030
E02006787,E54000030
E02006788,E54000031
E02006789,E54000030
E02006790,E54000052
E02006791,E54000027
E02006792,E54000027
E02006793,E54000028
E02006794,E54000028
E02006795,E54000027
E02006796,E54000027
E02006798,E54000030
E02006799,E54000029
E02006800,E54000029
E02006801,E54000030
E02006802,E54000030
E02006803,E54000009
E02006804,E54000012
E02006805,E54000018
E02006806,E54000018
E02006807,E54000017
E02006808,E54000017
E02006809,E54000016
E02006810,E54000016
E02006811,E54000050
E02006812,E54000050
E02006813,E54000051
E02006814,E54000051
E02006815,E54000015
E02006816,E54000015
E02006817,E54000015
E02006818,E54000015
E02006819,E54000015
E02006820,E54000015
E02006821,E54000042
E02006822,E54000042
E02006823,E54000044
E02006824,E54000044
E02006825,E54000021
E02006826,E54000023
E02006827,E54000012
E02006828,E54000012
E02006829,E54000042
E02006830,E54000042
E02006831,E54000042
E02006832,E54000032
E02006833,E54000032
E02006834,E54000014
E02006835,E54000014
E02006836,E54000031
E02006837,E54000052
E02006838,E54000042
E02006839,E54000034
E02006839,E54000052
E02006840,E54000037
E02006841,E54000050
E02006842,E54000050
E02006843,E54000009
E02006844,E54000009
E02006845,E54000039
E02006846,E54000039
E02006847,E54000040
E02006848,E54000040
E02006849,E54000040
E02006850,E54000015
E02006851,E54000015
E02006852,E54000054
E02006853,E54000029
E02006854,E54000029
E02006855,E54000032
E02006856,E54000032
E02006857,E54000053
E02006858,E54000053
E02006859,E54000026
E02006860,E54000007
E02006861,E54000054
E02006862,E54000020
E02006863,E54000020
E02006864,E54000013
E02006865,E54000013
E02006866,E54000013
E02006867,E54000013
E02006868,E54000009
E02006869,E54000009
E02006870,E54000051
E02006871,E54000048
E02006872,E54000012
E02006873,E54000021
E02006874,E54000021
E02006875,E54000054
E02006876,E54000054
E02006877,E54000021
E02006878,E54000021
E02006879,E54000032
E02006880,E54000032
E02006881,E54000048
E02006882,E54000027
E02006883,E54000041
E02006884,E54000048
E02006885,E54000041
E02006886,E54000044
E02006886,E54000040
E02006887,E54000039
E02006888,E54000039
E02006889,E54000039
E02006890,E54000039
E02006891,E54000051
E02006892,E54000051
E02006893,E54000050
E02006894,E54000016
E02006895,E54000017
E02006896,E54000017
E02006897,E54000017
E02006898,E54000016
E02006898,E54000017
E02006898,E54000016
E02006899,E54000016
E02006900,E54000017
E02006901,E54000017
E02006902,E54000007
E02006903,E54000009
E02006904,E54000014
E02006905,E54000014
E02006906,E54000014
E02006907,E54000022
E02006908,E54000022
E02006909,E54000050
E02006910,E54000050
E02006911,E54000015
E02006912,E54000007
E02006913,E54000007
E02006914,E54000007
E02006915,E54000007
E02006916,E54000007
E02006917,E54000007
E02006918,E54000029
E02006919,E54000012
E02006920,E54000012
E02006921,E54000029
E02006922,E54000023
E02006924,E54000029
E02006925,E54000029
E02006926,E54000026
E02006927,E54000030
E02006928,E54000030
E02006929,E54000030
E02006930,E54000030
E02006931,E54000030
E02006932,E54000008
E02006933,E54000008
E02006934,E54000008
